#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55394.24620914          3.36          0.86       200.445        46.152       273.025       136.102
   55394.25151885          3.35          0.67       325.041        20.543       150.337       110.586
   55394.25231545          3.05          0.78       101.295        -1.131        14.369        88.863
   55394.25285764          3.32          1.07        94.869        53.255        20.917       143.253
   55394.25552471          3.69          0.30       139.215         7.171       337.601        97.132
   55394.25920714          3.55          0.44       138.765         5.923       339.381        95.884
   55394.26419164          4.46          0.32       156.773         7.891       323.172        97.842
   55394.27050187          3.35          1.68       197.212        29.235       285.018       119.185
   55394.27558046          3.81          0.27       131.060       -15.852       353.014        74.114
   55394.28256017          3.37          0.93        69.601         3.706        56.975        93.728
   55394.28286760          6.29          0.22       350.892       -62.967       135.766        27.092
   55394.28692483          3.34          0.43        55.413         4.171        72.738        94.205
   55394.29015590          3.35          0.72        55.013        30.083        74.282       120.115
   55394.29857958          3.22          0.32        80.988        10.696        51.364       100.707
   55394.30009667          3.66          1.18        91.498        -2.082        41.414        87.920
   55394.30134550          3.46          0.46       163.496        -3.671       329.865        86.277
   55394.30160355          3.46          0.28       156.120        22.023       337.324       111.976
   55394.30459648          3.65          0.57       137.851        -1.638       356.685        88.324
   55394.30902297          3.43          0.35        46.736         8.095        89.389        98.134
   55394.31208916          4.76          0.20       226.576        27.371       270.676       117.335
   55394.31485902          3.32          0.50       286.020         0.711       212.210        90.725
   55394.31725506          2.97          1.18       345.743        12.765       153.357       102.818
   55394.32392265          5.78          0.30       227.468       -32.289       274.011        57.670
   55394.33631339          3.25          0.30       127.627        77.677        18.176       167.646
   55394.33800014          4.88          0.20        82.468       -18.270        64.143        71.740
   55394.33985127          3.24          0.66        66.061        19.435        81.182       109.458
   55394.34241711          3.29          0.31       180.191         7.892       327.994        97.839
   55394.34956437          4.86          0.48        82.731       -21.946        68.059        68.063
   55394.35120988          4.05          0.96       111.062        51.795        40.238       141.776
   55394.35529161          3.24          0.64       139.319         0.042        13.516        90.001
   55394.35644329          5.49          0.75       204.815       -29.782       308.417        60.166
   55394.36485067          4.14          0.23       316.377       -18.692       199.886        71.350
   55394.37161992          4.37          0.44       192.102       -12.221       326.621        77.725
   55394.37232694          3.16          0.30       332.845        67.113       186.183       157.160
   55394.37803950          3.15          0.58       290.597        10.112       230.448       100.132
   55394.38128477          5.81          0.23       256.680       -28.975       265.499        61.013
   55394.38200802          3.49          0.51       323.483         9.167       198.992        99.212
   55394.38396390          4.21          0.24         5.219       -10.766       157.961        79.290
   55394.38884169          4.19          0.33         6.527       -10.881       158.414        79.176
   55394.39064806          3.21          1.29        25.480        25.911       140.102       115.958
   55394.39359157          3.38          0.58       206.754        -9.155       319.897        80.796
   55394.39828250          5.25          0.20        58.684       -26.028       109.693        64.002
   55394.39869293          3.56          0.40       341.940        -5.643       186.553        84.411
   55394.39892249          5.23          0.20       276.325       -23.419       252.226        66.588
   55394.40177009          4.06          0.20       183.296       -17.718       346.312        72.227
   55394.40586225          4.21          0.23        86.486        22.763        84.582       112.765
   55394.40904413          3.27          0.64       166.859         6.345         5.377        96.292
   55394.41284458          3.36          0.94       123.432        -2.520        50.181        87.449
   55394.41374453          5.68          0.34       206.981       -76.090       326.841        13.856
   55394.41725826          3.06          0.92       282.123        43.806       253.120       133.821
   55394.42009598          3.45          0.58        90.505        53.992        85.651       143.989
   55394.42459425          3.30          0.36        74.101        22.162       103.730       112.175
   55394.42892865          3.65          0.28       155.147        28.940        24.258       118.891
   55394.44246341          3.19          0.34       246.257        32.424       298.069       122.407
   55394.44375164          3.45          1.57       148.996        42.387        35.749       132.340
   55394.45148844          3.11          0.74       283.143         3.042       264.411        93.058
   55394.45491949          3.34          0.38       193.622        -2.144       355.173        87.803
   55394.45773991          5.34          0.35       107.056       -20.481        82.782        69.501
   55394.46445777          2.97          1.63       312.663        58.324       239.628       148.364
   55394.47763801          5.31          0.21       115.529       -22.604        81.493        67.369
   55394.47764407          3.42          0.37        36.407        19.774       160.579       109.816
   55394.47764832          3.71          0.23       325.895         5.124       231.102        95.174
   55394.47831355          5.45          0.21        89.152       -44.602       108.151        45.398
   55394.48397031          3.32          0.90       222.572        66.946       336.801       156.912
   55394.48663946          6.07          0.28        10.883       -59.946       189.385        30.114
   55394.48673456          3.44          1.91       266.252        12.102       294.035       102.103
   55394.48997444          4.83          1.75        11.823       -17.584       189.630        72.474
   55394.49283047          4.96          0.20       314.974       -17.302       247.488        72.743
   55394.49342329          3.34          0.75       274.421        -3.748       288.264        86.262
   55394.50221833          3.83          0.38        65.197        37.566       140.636       127.585
   55394.50699010          4.69          0.25       189.961       -28.573        17.624        61.369
   55394.50722330          3.40          2.16       188.780        46.194        18.911       136.143
   55394.50986060          3.60          0.84       317.547        12.570       251.083       102.616
   55394.52216968          5.45          0.43       263.771       -34.988       309.253        55.009
   55394.52300990          3.57          1.00       334.742        34.345       238.641       124.398
   55394.53968439          5.77          0.20       308.993       -46.358       270.349        43.684
   55394.56133803          5.48          1.39       257.879       -79.148       329.000        10.842
   55394.59678296          4.67          0.20        15.599       -11.079       224.410        78.979
   55394.59946155          3.19          1.07       340.877        50.673       260.108       140.729
   55394.60366715          3.60          0.53       239.353        60.034         3.226       150.012
   55394.60757073          3.33          0.54       244.001        15.064       359.910       105.044
   55394.61408191          5.41          0.20       101.105       -44.253       145.210        45.732
   55394.61456962          5.93          0.63       269.980       -56.967       336.342        33.037
   55394.62436256          4.11          0.35         5.993        -0.169       243.966        89.893
   55394.62768630          3.35          0.31        97.955        30.763       153.176       120.749
   55394.63161509          3.23          1.05       276.203        12.175       336.384       102.188
   55394.63165120          3.22          1.36       154.940         6.254        97.654        96.197
   55394.64436753          5.57          1.02       181.165       -43.360        76.015        46.575
   55394.64489111          5.20          0.86       324.842       -54.370       292.478        35.687
   55394.64589661          3.24          0.50       155.318        31.468       102.408       121.412
   55394.65803854          3.59          0.77       295.915        63.453       326.299       153.485
   55394.66124509          3.03          0.82       237.975        75.117        25.497       165.093
   55394.66134940          5.19          0.30       102.022       -27.425       161.328        62.558
   55394.67102032          4.76          0.30       301.570       -16.246       325.213        73.792
   55394.67767845          6.45          0.67        96.117       -50.923       173.175        39.067
   55394.68073810          5.41          0.20       331.723       -45.596       298.557        44.465
   55394.68319396          3.30          0.35       341.915        14.913       289.284       104.974
   55394.68475406          3.08          2.59        99.685        63.313       171.966       153.297
   55394.68774637          4.97          0.47        75.310       -54.772       197.627        35.243
   55394.69041942          3.33          0.50       174.830         7.493        98.979        97.431
   55394.69944289          5.67          0.20       331.093       -29.546       305.951        60.514
   55394.70005778          5.21          0.21       207.187       -28.745        70.080        61.198
   55394.70152706          4.50          0.20        19.001       -59.407       258.856        30.657
   55394.70193485          3.23          0.67       146.878        -0.003       131.090        89.942
   55394.70408891          5.09          0.63       128.171       -27.880       150.602        62.077
   55394.71307794          4.05          1.11       240.465        24.348        41.543       114.322
   55394.71931567          3.60          0.26        61.500        16.570       222.724       106.597
   55394.72269622          5.41          0.20        63.993       -29.186       221.502        60.841
   55394.72731472          4.98          0.69       243.290       -18.606        43.811        71.368
   55394.72733484          3.32          0.29       148.496        14.104       138.634       104.049
   55394.72764042          3.35          0.83       332.986        21.910       314.263       111.969
   55394.73475954          2.91          1.16        16.273        22.154       273.530       112.214
   55394.73477208          5.26          0.43        58.595       -28.492       231.257        61.542
   55394.74878696          3.15          1.55       128.876        41.110       165.965       131.068
   55394.75804355          3.32          0.58       329.635        33.044       328.598       123.101
   55394.76069645          3.32          0.50        34.976        23.924       264.183       113.974
   55394.77001995          3.90          0.78       300.923       -12.703         1.600        77.333
   55394.77615589          3.82          0.23       310.450       -13.197       354.290        76.849
   55394.78145718          3.40          0.32       248.329        34.846        58.379       124.827
   55394.78544044          5.08          0.31        36.096       -23.825       272.031        66.230
   55394.78670109          3.61          1.74       358.347        18.764       310.214       108.829
   55394.78789054          3.24          0.59         5.514        35.124       303.470       125.187
   55394.79114729          3.12          0.74       157.833         3.237       152.338        93.176
   55394.79307720          3.20          1.21       149.027        35.484       161.820       125.429
   55394.79421515          3.26          1.03       356.975        18.044       314.299       108.109
   55394.79551554          4.90          0.35       171.785       -14.168       139.965        75.766
   55394.80195497          3.49          0.31       207.429         2.954       106.641        92.897
   55394.81223278          4.81          0.30       243.780       -16.603        73.978        73.369
   55394.81475722          4.76          0.28       111.272       -17.653       207.444        72.323
   55394.81837924          5.92          0.20        20.633       -62.459       299.411        27.608
   55394.81887144          3.48          0.40       318.585        29.398         1.610       119.448
   55394.81967980          3.34          1.29        96.646         9.207       223.817        99.199
   55394.82802031          3.85          0.57       100.556        -9.420       222.939        80.568
   55394.82948986          3.78          1.08       327.240        25.828       356.781       115.884
   55394.83489586          5.28          0.47        19.302       -31.767       306.672        58.299
   55394.83512009          5.04          0.41       318.347       -30.268         7.663        59.784
   55394.83807765          5.15          0.78       225.681       -50.213       101.368        39.737
   55394.84200839          3.54          1.27        10.011        38.837       318.507       128.900
   55394.85025539          5.10          0.21       165.587       -20.414       165.928        69.521
   55394.85169660          3.36          0.57        13.123         4.120       318.900        94.185
   55394.85311569          5.11          0.20       225.380       -20.005       107.138        69.947
   55394.86173439          3.16          1.07        94.178        24.560       241.446       114.556
   55394.86253859          5.41          0.20       353.237       -28.906       342.694        61.163
   55394.87058461          5.39          0.20       166.968       -27.413       171.888        62.522
   55394.87879875          5.87          0.27       198.314       -73.982       143.428        15.949
   55394.88123454          5.30          0.26       165.680       -27.041       177.021        62.894
   55394.89035057          3.19          0.56       155.444         2.252       190.538        92.194
   55394.89213808          3.20          1.30       136.723        15.216       209.894       105.171
   55394.89361782          5.42          0.30       356.476       -34.930       350.675        55.139
   55394.90095513          4.95          0.72       353.905       -19.229       355.896        70.839
   55394.90434034          3.64          0.21        93.718        52.053       257.235       142.050
   55394.90630657          3.83          0.44       321.567        22.340        30.184       112.390
   55394.91145595          3.20          2.02       262.892        57.073        90.797       147.065
   55394.91556763          4.17          0.20       345.206       -11.149         9.869        78.915
   55394.91893422          3.59          0.26       274.371        77.610        82.201       167.614
   55394.92023351          3.52          2.48       302.305        66.436        54.578       156.468
   55394.92025479          3.29          0.51        15.973        -5.352       340.801        84.713
   55394.92752632          3.47          0.76        64.291        31.615       295.076       121.645
   55394.92788882          3.49          0.35       230.516        63.892       129.108       153.853
   55394.92925999          3.36          0.87        70.227        14.991       289.786       105.016
   55394.92962424          5.02          0.21       315.743       -15.412        44.395        74.634
   55394.93272751          5.26          0.33        98.505       -37.781       262.829        52.214
   55394.93884637          3.38          0.33        50.856        19.215       312.614       109.258
   55394.94089848          3.37          1.59       207.735        19.489       156.500       109.432
   55394.94159293          3.30          0.90        28.369        59.291       336.061       149.346
   55394.94533375          4.90          0.70       196.723       -16.809       169.100        73.126
   55394.95277674          5.06          0.20       296.827       -74.230        71.455        15.797
   55394.95304095          5.56          0.22        98.587       -32.888       270.071        57.108
   55394.95893523          4.99          0.20        43.231       -25.383       327.528        64.671
   55394.95987860          4.40          2.45       205.500        -3.601       165.576        86.340
   55394.96799012          4.96          0.23        96.309       -14.776       277.719        75.223
   55394.96844376          3.97          1.40       144.707        18.838       229.453       108.789
   55394.97050010          3.41          1.37       149.875        40.396       225.012       130.345
   55394.97326134          3.41          1.29       123.186        21.016       252.706       110.985
   55394.97825015          3.25          0.72       255.142        22.711       122.588       112.692
   55394.98247446          3.22          0.67       177.750        36.927       201.482       126.867
   55394.98673780          3.05          0.71        57.687         7.696       323.082        97.735
   55394.99325649          3.32          1.23       293.966        23.426        89.181       113.448
   55394.99396275          3.17          1.06       258.055         4.226       125.326        94.210
   55394.99415176          3.28          1.02        40.142        -5.147       343.313        84.907
   55394.99719531          3.53          0.48        69.533        -1.054       315.021        88.974
   55395.00567212          5.16          0.20        30.449       -39.012       357.182        51.050
   55395.01270731          3.22          0.42       181.548        21.470       208.601       111.409
   55395.01533882          3.32          0.69       336.759        67.737        54.402       157.790
   55395.01730943          5.35          0.20       286.296       -23.374       105.480        66.640
   55395.01948288          3.36          0.68        78.996        -1.534       313.604        88.484
   55395.01954351          4.86          1.19       333.852       -22.847        58.745        67.210
   55395.02292683          3.35          1.52         5.662         5.902        28.173        95.965
   55395.02930439          3.39          0.27       329.158        -4.317        66.974        85.735
   55395.03060455          3.19          0.42       211.265        12.038       185.349       101.983
   55395.03729900          3.41          0.56        42.138        -7.924       356.894        82.128
   55395.03865987          5.60          0.60       329.230       -29.698        70.260        60.355
   55395.03916494          4.57          0.21       215.618       -16.835       184.069        73.110
   55395.04535721          3.41          0.35       115.406         3.111       286.531        93.090
   55395.04698909          5.94          0.20         5.127       -62.292        37.393        27.776
   55395.05212855          3.31          0.48       123.466        -6.243       280.924        83.728
   55395.06457300          3.27          1.28        88.922        63.206       319.837       153.211
   55395.06764928          3.40          0.46       171.916        46.974       238.054       136.917
   55395.06952280          3.65          0.30        70.368         3.058       340.291        93.085
   55395.07421429          5.23          1.42       348.472       -28.702        63.866        61.361
   55395.07533596          3.80          1.23       237.628       -11.749       175.114        78.213
   55395.07587652          5.09          0.20       208.215       -20.930       204.726        69.012
   55395.07801610          3.41          0.35       139.434        -7.701       274.300        82.257
   55395.08822007          5.65          0.47       112.750       -48.652       304.732        41.330
   55395.08923281          3.65          0.39       183.021         7.910       234.753        97.850
   55395.09202837          3.53          0.20       248.725        15.703       170.068       105.677
   55395.09475991          2.80          1.30       178.036        62.597       241.721       152.541
   55395.09556329          2.98          1.37       141.233        45.254       278.789       135.212
   55395.10768775          3.02          1.76       135.152        24.697       289.266       114.660
   55395.10970797          3.11          0.79       170.369        29.475       254.789       119.419
   55395.11160191          3.36          0.61       154.904         4.982       270.945        94.932
   55395.11875883          2.91          1.04       193.431         9.931       235.002        99.873
   55395.12410928          2.94          0.64       281.416         5.052       148.946        95.059
   55395.12485602          3.30          0.28        80.930        61.277       349.606       151.290
   55395.12632828          3.56          0.42       335.775        24.982        95.398       115.033
   55395.12753578          5.72          0.74        93.749       -26.430       337.886        63.574
   55395.13119872          3.34          0.38       301.633        -4.110       131.279        85.917
   55395.13624932          3.56          0.39       109.825        12.196       324.913       102.182
   55395.14407752          3.04          0.90       290.544        48.717       147.083       138.733
   55395.14529119          3.91          0.27         9.682        -4.617        68.326        85.444
   55395.14893168          4.40          0.20       340.301       -18.784        99.009        71.272
   55395.15102984          3.26          0.33        92.149        21.626       347.913       111.630
   55395.15621905          4.53          0.21        40.874       -15.029        41.090        75.021
   55395.15748748          3.55          0.40         3.121         1.571        79.289        91.631
   55395.16232109          5.71          0.31       247.356       -37.487       196.756        52.484
   55395.16810524          3.12          1.28       291.388         2.856       154.854        92.873
   55395.17545931          5.27          0.20         6.466       -44.851        82.432        45.212
   55395.17689375          2.94          0.94        37.031        18.227        52.377       108.275
   55395.18083451          3.45          1.45       325.068        20.316       125.780       110.360
   55395.18387208          5.67          0.37        82.938       -28.602         9.034        61.412
   55395.18844319          4.88          0.58       263.740       -33.006       189.804        56.982
   55395.18996745          3.51          0.27       260.280        -0.352       193.852        89.634
   55395.19010774          3.19          1.26       300.027        28.005       154.182       118.030
   55395.19547936          3.03          2.16        98.397        51.334       357.665       141.330
   55395.19661568          3.46          0.87       349.446        30.639       107.096       120.693
   55395.19923900          3.71          0.44       125.329        -0.887       332.160        89.084
   55395.20029052          5.52          0.31        31.691       -66.202        66.233        23.855
   55395.20148529          4.98          0.20        53.145       -14.597        45.163        75.443
   55395.20243001          4.65          0.20        44.060       -11.449        54.585        78.598
   55395.20383035          3.19          0.88       121.696        37.957       337.411       127.932
   55395.20557955          3.82          0.39        24.387        22.217        75.377       112.270
   55395.20970021          5.49          0.30       292.919       -33.916       168.298        56.103
   55395.21013823          3.78          0.49       222.723        -3.024       238.691        86.931
   55395.21146314          3.30          1.09       204.391        -2.955       257.504        86.991
   55395.21572287          5.10          0.35       187.449       -17.563       275.985        72.379
   55395.22100287          3.53          0.20       342.574         6.640       122.764        96.693
   55395.22577987          3.14          0.40        20.351        54.860        86.690       144.911
   55395.22795788          3.55          0.64       276.373        -2.077       191.470        87.926
   55395.24235361          5.62          0.20       130.719       -44.533       342.380        45.433
   55395.24708605          4.30          0.60       186.318        -5.726       288.438        84.218
   55395.24805916          4.52          0.30        49.052       -13.609        66.066        76.433
   55395.25004086          3.15          0.86       275.690         1.570       200.128        91.573
   55395.25162083          5.28          0.25        47.193       -16.985        69.214        73.058
   55395.25625292          3.18          0.90        74.714        50.333        43.293       140.349
   55395.26739573          3.25          0.41       128.352         6.976       353.735        96.945
   55395.27085613          3.09          0.54       314.499        34.118       168.859       124.154
   55395.27144704          3.07          1.19       277.563        32.760       206.016       122.766
   55395.27252332          5.23          0.73       245.073       -12.533       238.850        77.441
   55395.27481605          3.34          0.51       156.824        -0.964       327.946        88.987
   55395.28018387          5.24          0.33        52.553       -46.559        74.199        43.481
   55395.29117431          3.35          1.35         8.079         7.045       122.589        97.101
   55395.29142877          5.11          0.21       121.617       -27.860         9.177        62.113
   55395.29617345          3.86          0.97       225.376        -9.813       267.090        80.147
   55395.29959051          3.40          0.44       182.005         0.535       311.706        90.481
   55395.31410179          3.35          0.73       313.762         6.074       185.184        96.112
   55395.31890973          4.68          1.78       205.982       -12.288       294.696        77.661
   55395.32035354          5.43          0.20        67.076       -45.085        74.183        44.941
   55395.32146936          3.34          0.42        13.374        31.678       128.225       121.730
   55395.32618979          3.16          0.68       231.377         6.569       271.936        96.535
   55395.32843654          3.29          0.70       324.783        33.645       179.355       123.689
   55395.33059779          3.19          0.30        73.949        68.845        70.828       158.859
   55395.33171005          3.47          0.56       350.489        -5.821       154.811        84.235
   55395.33371603          4.87          0.20       194.749       -36.950       311.270        52.994
   55395.33625102          4.76          0.41       264.780       -18.676       242.139        71.318
   55395.33658038          3.31          0.34       278.696        -2.610       228.357        87.399
   55395.33785844          3.78          0.30       337.102        -7.932       170.413        82.120
   55395.34241464          3.80          0.24        46.218        -3.824       102.954        86.216
   55395.34311773          3.26          0.74       348.773        -0.209       160.645        89.845
   55395.35360001          5.30          0.21       327.187       -24.482       185.999        65.566
   55395.35386029          3.31          1.01       144.982        20.073         8.311       110.030
   55395.35654407          3.72          0.34       269.894         6.358       244.375        96.359
   55395.36011611          5.60          0.20       319.315       -13.222       196.229        76.821
   55395.36130183          3.29          0.39       316.085        24.170       199.912       114.209
   55395.36412252          4.61          0.47        87.584       -13.918        69.438        76.085
   55395.36460874          3.07          1.59       104.633        41.665        52.506       131.651
   55395.37015351          3.04          0.69        51.469        18.784       107.700       108.818
   55395.37481772          5.93          0.25       112.940       -41.262        47.976        48.717
   55395.37584669          3.48          0.93       124.507        44.938        36.692       134.908
   55395.37797802          3.22          0.37        13.189        26.439       148.809       116.491
   55395.38087066          4.87          0.73       312.670       -28.923       210.352        61.116
   55395.38260373          4.48          0.28       340.227       -19.948       183.438        70.107
   55395.38313574          3.44          0.51       199.639        41.994       324.246       131.946
   55395.39230287          3.20          0.45       277.870        68.884       249.433       158.895
   55395.39500789          4.44          0.54       187.650       -15.672       340.502        74.273
   55395.39620611          4.24          0.31         6.108        20.334       162.473       110.387
   55395.40422476          3.94          0.48       358.258        60.092       173.218       150.143
   55395.40556315          4.61          0.20       284.970       -10.265       246.978        79.752
   55395.41084698          5.70          0.92       338.231       -24.771       195.627        65.283
   55395.41093733          3.98          0.20       194.931        -6.967       338.971        82.980
   55395.41614558          5.67          0.56       109.890       -64.350        66.013        25.630
   55395.41673856          5.47          0.28       240.615       -55.933       295.304        34.038
   55395.42839101          3.20          0.99       307.771         2.748       232.430        92.785
   55395.42991723          4.02          0.40       285.889        -7.548       254.853        82.471
   55395.43465902          5.05          0.21       324.164       -59.819       218.240        30.231
   55395.43738709          3.61          0.46        47.814        -3.965       135.643        86.072
   55395.44161745          5.01          0.51       329.132       -16.297       215.834        73.754
   55395.44189287          5.22          0.53       319.405       -29.974       225.647        60.072
   55395.44687211          3.30          1.19       215.291        44.840       331.617       134.801
   55395.44946141          6.01          0.30       358.408       -49.782       189.400        40.278
   55395.45304257          3.52          0.55       184.205         9.762         4.900        99.708
   55395.45405830          3.95          2.12       305.488        12.936       243.986       102.972
   55395.47133140          3.98          1.03       357.058        -7.206       198.644        82.853
   55395.47404774          3.11          0.48        24.422         5.447       172.261        95.497
   55395.48044324          3.35          0.43       277.138        41.008       281.898       131.021
   55395.49183083          3.18          0.51       322.704        29.095       240.413       119.142
   55395.49564189          3.39          0.56       318.693        -2.784       245.781        87.263
   55395.49586024          4.80          0.20       355.614       -27.525       208.942        62.535
   55395.49678319          3.44          0.33       183.879         7.934        21.016        97.879
   55395.49830291          3.46          0.29        51.237         1.222       154.206        91.255
   55395.50098477          3.32          2.24       191.389        44.719        15.037       134.668
   55395.50261993          4.73          1.74       296.509       -14.871       270.471        75.159
   55395.51600084          5.36          0.20        61.454       -27.263       150.407        62.764
   55395.51956193          3.48          0.89       353.440        47.884       219.673       137.939
   55395.52270697          4.86          0.28       123.487       -11.830        90.778        78.135
   55395.52442422          3.18          0.91       357.241        16.346       217.627       106.404
   55395.52660462          5.47          0.34        19.433       -28.890       196.237        61.167
   55395.52957704          3.43          0.76       202.576        25.355        14.167       115.306
   55395.53020664          3.35          1.46       280.543        53.162       296.481       143.179
   55395.53067649          3.29          1.62        99.467        45.933       117.609       135.919
   55395.53698836          3.27          0.68        76.621         2.987       142.786        92.997
   55395.53769339          5.15          1.17       220.166       -53.460       359.435        36.495
   55395.54520095          3.54          1.03       316.566        -5.036       265.796        85.012
   55395.54785943          5.10          0.24       185.874       -25.206        37.453        64.734
   55395.55017714          5.00          0.28       358.364       -31.182       225.802        58.881
   55395.56048667          4.88          1.01       177.075       -14.187        50.815        75.753
   55395.56691498          4.68          0.25       224.280         7.773         5.933        97.736
   55395.56784255          5.45          0.37       325.019       -33.199       265.500        56.855
   55395.57248955          5.55          0.20       277.768       -57.684       314.351        32.329
   55395.58108421          4.48          0.32       213.827       -13.116        21.487        76.837
   55395.58231560          3.36          0.63       190.292        14.143        45.482       104.087
   55395.58507762          3.47          0.46       194.364        71.622        42.464       161.571
   55395.59099185          4.03          0.39       273.395        -5.736       325.494        84.274
   55395.59185178          3.32          0.58       151.547         3.376        87.666        93.321
   55395.59809428          3.23          0.56       295.473        43.122       306.033       133.154
   55395.60118424          3.74          0.27       258.249        -0.843       344.325        89.151
   55395.60693020          3.86          1.06       198.265       -13.336        46.384        76.608
   55395.60823082          5.00          0.20       258.077       -12.576       347.028        77.417
   55395.61101862          5.28          0.54       259.769       -31.118       346.318        58.876
   55395.61949947          3.37          0.78        52.923        61.510       196.178       151.539
   55395.62385983          5.41          0.30         6.387       -37.978       244.386        52.086
   55395.62577709          3.57          0.42        65.110         2.014       186.349        92.036
   55395.63095836          3.20          0.79       170.553        15.080        82.776       105.021
   55395.65703583          5.10          0.30       263.374       -18.304       359.341        71.694
   55395.65731674          4.17          0.21       115.516         5.554       147.327        95.523
   55395.65770412          3.86          0.45       146.419        -8.201       116.573        81.745
   55395.66096266          5.23          0.20        37.935       -70.804       226.349        19.248
   55395.66286200          3.75          1.30       223.878        -6.638        40.959        83.321
   55395.66751027          3.18          1.13       162.949        42.914       103.565       132.856
   55395.66848664          3.43          0.50        54.110         4.840       212.763        94.874
   55395.66962334          3.46          0.20       123.181        31.465       144.080       121.427
   55395.67132472          4.65          0.21       153.070       -12.925       114.839        77.017
   55395.68259622          5.77          0.20        84.367       -20.370       187.629        69.634
   55395.68387498          3.60          0.49       117.393         0.451       155.041        90.419
   55395.68410113          5.46          0.23       123.630       -21.507       148.907        68.454
   55395.69036663          3.00          0.58       295.242         3.425       339.529        93.457
   55395.69525403          3.65          1.59        17.672        -5.893       258.868        84.168
   55395.69680965          3.83          0.31       356.201        -0.081       280.895        89.984
   55395.69834241          3.25          1.13       287.832        22.320       349.838       112.345
   55395.70105527          3.76          1.12         3.654        43.532       274.967       133.593
   55395.70124764          3.53          0.29       279.567         3.431       359.132        93.447
   55395.70935086          4.95          0.20       226.505       -17.543        55.104        72.415
   55395.71322605          3.14          0.36        52.273        66.264       230.637       156.296
   55395.71347164          3.65          0.33       158.201        50.037       124.895       139.980
   55395.71353432          3.57          0.80       343.166         6.358       299.968        96.421
   55395.71451067          5.20          0.25       143.234       -17.315       140.271        72.631
   55395.71607860          5.33          0.35        37.802       -28.340       246.277        61.712
   55395.72099674          3.81          0.46       339.134         9.432       306.695        99.494
   55395.72300491          3.26          1.17       232.944         2.885        53.611        92.851
   55395.72967209          5.23          0.20       248.276       -50.071        40.607        39.906
   55395.73049523          3.44          0.62        53.126         7.540       236.128        97.576
   55395.73067649          3.48          1.13        18.128        15.355       271.189       105.415
   55395.73607259          5.18          0.58       354.831       -16.404       296.438        73.663
   55395.73694743          5.64          0.40        96.271       -29.448       195.359        60.544
   55395.73733654          4.57          0.20        99.658       -49.103       192.152        40.885
   55395.73909350          3.25          1.41        98.843        51.937       193.447       141.923
   55395.74000128          3.80          1.15        97.739        -5.143       194.963        84.847
   55395.74226127          3.25          1.48       115.476        37.612       177.993       127.582
   55395.74434605          3.37          0.40       186.680        -2.812       107.580        87.124
   55395.75343950          3.46          0.46       118.976        44.677       178.518       134.644
   55395.75577663          3.47          1.47       142.980        -4.168       155.413        85.778
   55395.75732418          6.09          0.24       257.811       -28.229        41.093        61.759
   55395.76679931          3.37          0.76        70.394        14.677       231.958       104.697
   55395.77065361          3.36          1.10       346.375        39.750       317.387       129.812
   55395.77190006          3.27          0.83       353.390        -8.269       310.812        81.798
   55395.77289630          3.30          2.64       244.028        65.145        60.658       155.122
   55395.77756253          3.52          1.03       115.344        15.828       190.895       105.799
   55395.77820535          3.91          0.61       235.988         7.472        70.498        97.439
   55395.78066685          4.65          0.52       165.408       -25.170       141.973        64.765
   55395.78313670          4.72          0.35       301.169       -16.048         7.071        73.989
   55395.78374889          3.28          1.17       147.727        20.609       160.748       110.554
   55395.78434205          3.13          0.90        58.970        15.728       249.714       105.760
   55395.78642079          4.53          0.20       356.013       -14.342       313.431        75.726
   55395.78821378          2.80          0.77        59.716        72.671       250.204       162.698
   55395.79304659          5.13          1.01        65.853       -19.860       246.012        70.168
   55395.79624183          4.03          1.38       294.014        55.417        19.056       145.446
   55395.80567204          3.65          1.38        16.297        59.440       300.065       149.498
   55395.80985880          3.79          1.97       110.596        45.382       207.258       135.358
   55395.81903650          5.43          0.52       180.081       -16.685       141.142        73.249
   55395.82046619          3.17          0.93       102.599        20.533       219.120       110.519
   55395.83260918          3.34          1.37       272.261        19.765        53.878       109.770
   55395.83475543          5.26          0.25       131.234       -14.350       195.680        75.607
   55395.83493765          4.33          0.81        80.372        -5.770       246.601        84.242
   55395.83560660          3.89          0.59        25.963         2.021       301.239        92.081
   55395.84136978          3.43          0.32        74.666        27.778       254.589       117.795
   55395.84895427          3.40          0.75        75.624        11.963       256.388       101.980
   55395.85395593          4.05          1.05       283.258        -4.531        50.558        85.485
   55395.85447793          3.25          0.73       333.129        27.972         0.897       118.030
   55395.85694184          4.14          0.43       269.665        -8.706        65.224        81.294
   55395.85719178          3.38          0.36       128.872        31.282       206.098       121.242
   55395.85726345          4.07          0.25       131.685        -9.671       203.349        80.286
   55395.86257124          3.28          1.99        64.083        57.424       272.767       147.450
   55395.86458664          3.24          0.68       350.047        17.518       347.618       107.583
   55395.86634787          3.04          1.60       295.953        49.569        42.409       139.597
   55395.86995936          5.28          0.22       179.340       -24.066       160.267        65.867
   55395.87044319          5.56          0.77         5.846       -34.655       333.934        55.415
   55395.87267799          3.36          1.13       305.952        23.595        34.650       113.633
   55395.87734966          4.04          0.31       205.381         6.476       136.893        96.417
   55395.87839280          3.91          0.36        69.394        20.634       273.235       110.658
   55395.88873818          3.86          0.90        22.254        27.131       324.116       117.191
