#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56802.31222090          3.21          0.27       141.864        -4.675       303.166        85.264
   56802.31649985          3.16          0.36       216.687        16.988       229.890       106.923
   56802.32035409          3.54          3.38       324.428        23.978       123.553       114.037
   56802.32050670          3.34          0.25        59.903        -1.849        28.120        88.191
   56802.32277575          2.79          0.93        44.868         6.040        43.966        96.096
   56802.32869750          2.87          0.42       293.391        -2.076       157.575        87.952
   56802.33158990          3.17          0.96       162.000        30.409       290.000       120.337
   56802.33454774          2.90          0.87       327.130        34.720       125.984       124.780
   56802.33608440          3.26          0.87       263.530        -6.634       190.094        83.354
   56802.33985451          3.40          3.71       271.039        -1.710       183.953        88.289
   56802.34633353          4.55          0.34       268.478       -74.800       188.556        15.198
   56802.34915623          2.86          0.33       199.909        25.887       258.456       115.815
   56802.35040292          2.64          1.46       207.313         3.771       251.493        93.700
   56802.35226243          4.12          0.20        64.355       -15.960        35.150        74.074
   56802.35305443          3.17          1.36       198.029        25.852       261.742       115.778
   56802.35704375          2.94          0.74       310.569        15.943       150.651       105.989
   56802.35720508          3.14          2.06       141.435        42.849       319.783       132.792
   56802.35749041          3.09          1.06       292.827        16.218       168.556       106.244
   56802.35838483          3.08          0.39       324.540        20.081       137.165       110.141
   56802.35846506          4.54          0.20        54.688       -22.833        47.062        67.212
   56802.36114751          3.18          1.80        28.692        20.809        73.986       110.875
   56802.36231769          2.94          0.76       227.044        49.039       236.120       138.986
   56802.36495116          3.48          0.29        74.143        10.294        29.909       100.316
   56802.36558111          4.87          0.20       289.269       -50.489       174.922        39.538
   56802.36566752          2.86          0.35       276.305         7.576       188.019        97.581
   56802.36765559          3.01          1.48       164.424        17.373       300.604       107.300
   56802.36878209          2.66          0.83       343.095         8.328       122.351        98.400
   56802.37878985          3.24          2.55       308.580        44.257       160.531       134.299
   56802.37917230          2.93          0.20       157.465        -6.954       311.732        82.974
   56802.38110924          4.05          1.55       104.086        28.222         5.771       118.205
   56802.38414544          2.91          0.97       151.412        64.865       319.497       154.802
   56802.38725414          2.74          0.76        91.661         8.786        20.442        98.784
   56802.38886017          3.45          0.57        61.626        26.269        51.037       116.305
   56802.39026676          2.78          1.67       172.923        38.037       300.265       127.963
   56802.39198584          5.05          0.20         0.895       -30.499       112.927        59.579
   56802.39462490          3.22          0.54       344.805        11.002       129.971       101.073
   56802.39520106          2.84          0.82        30.065        40.029        84.888       130.093
   56802.40140563          2.62          2.12       161.048        26.603       316.158       116.533
   56802.40656013          3.04          0.38       263.000        40.899       216.138       130.887
   56802.40786282          4.64          0.42       226.981       -71.753       252.384        18.193
   56802.40824543          2.89          0.55        39.618        51.183        80.018       141.240
   56802.40876623          2.99          0.41       282.404        11.178       197.482       101.192
   56802.40881537          3.01          0.46        37.810        30.181        82.063       120.239
   56802.41418505          3.01          0.30        75.114        11.045        46.709       101.064
   56802.41875895          2.97          0.23         1.863        10.893       121.623       100.967
   56802.43383711          3.02          0.36       160.671        31.244       328.239       121.174
   56802.43421750          4.67          0.20       126.151       -54.224         3.002        35.727
   56802.43892115          3.19          2.99       270.340        62.163       220.554       152.162
   56802.44054130          3.30          0.92       223.877        29.657       267.494       119.603
   56802.44199443          3.61          3.41       307.287        24.184       184.608       114.228
   56802.44624700          4.85          0.20        39.209       -46.277        94.254        43.782
   56802.44690738          3.05          0.49       155.599        17.651       338.035       107.583
   56802.44897576          4.71          0.20        94.822       -63.598        39.732        26.392
   56802.45412909          2.90          1.08       243.751        12.925       252.510       102.892
   56802.45492043          2.56          2.62       153.702        75.716       342.708       165.653
   56802.46115644          3.57          2.17       144.237        38.550       354.518       128.491
   56802.46304007          3.08          0.35       226.858         0.342       272.605        90.290
   56802.46754432          4.95          0.34        20.979       -22.509       120.131        67.562
   56802.46777093          4.79          0.20       287.926       -59.232       213.122        30.795
   56802.46964520          4.72          0.37       238.226       -81.206       263.169         8.755
   56802.46985183          5.23          0.20       116.442       -56.851        25.593        33.111
   56802.48145425          2.65          0.97        87.123        44.807        58.924       134.810
   56802.48548108          3.06          0.35         1.596        45.232       145.973       135.303
   56802.48971532          4.47          0.20       205.339       -17.575       303.743        72.356
   56802.49291580          3.34          3.17        56.708        57.949        93.452       147.987
   56802.49397365          5.48          0.20        45.404       -61.180       105.342        28.873
   56802.49479990          3.44          0.29       356.672         7.624       154.263        97.698
   56802.49640178          2.81          0.55        65.018        -4.316        86.504        85.713
   56802.49659406          3.21          0.95       222.465         9.380       289.119        99.325
   56802.49701201          2.94          2.15       279.509        48.373       232.299       138.385
   56802.49742109          2.91          1.48       145.294        68.368         6.485       158.309
   56802.49999593          2.78          0.39        94.084         5.965        58.722        95.956
   56802.50223615          2.87          2.16       252.748        25.388       260.898       115.367
   56802.50345400          3.14          0.65       324.050        35.241       190.036       125.300
   56802.50386743          2.97          0.63        73.724        17.234        80.465       107.252
   56802.50542127          4.26          0.56       174.937       -10.848       339.829        79.075
   56802.50620882          3.07          0.70       117.242        51.390        37.733       141.356
   56802.50707009          3.44          0.52        23.299        18.023       132.057       108.089
   56802.51138052          2.91          0.70       296.715        45.610       220.266       135.643
   56802.51926395          5.80          0.24       173.564       -39.100       346.202        50.820
   56802.52644890          5.33          0.71        70.882       -57.761        91.601        32.259
   56802.52943745          2.95          1.51         1.882         2.569       161.557        92.643
   56802.53040456          3.47          0.62       285.230        28.870       238.590       118.891
   56802.53104987          2.75          0.79       207.280         8.797       316.740        98.731
   56802.53601132          3.02          4.38        98.752        77.189        66.753       167.176
   56802.53928788          4.97          0.20       194.344       -56.889       332.608        33.034
   56802.54089519          3.38          0.35       263.582        74.513       264.243       164.506
   56802.54565633          3.10          1.25       334.501        16.875       194.799       106.942
   56802.54567208          2.90          0.31       337.819        62.521       191.526       152.587
   56802.54730605          3.02          0.35       211.553        17.463       318.342       107.401
   56802.54742644          3.13          0.85       138.705        10.825        31.218       100.766
   56802.55417949          3.06          0.68       131.383        51.604        40.920       141.554
   56802.55728272          2.83          0.51        81.969         2.502        91.521        92.507
   56802.55747300          2.91          0.76        69.025         8.201       104.528        98.223
   56802.55900513          2.81          1.01       170.631        35.111         3.471       125.037
   56802.56865145          3.02          6.84       312.962        69.236       224.762       159.286
   56802.57086093          3.06          0.89       262.489        25.926       275.932       115.919
   56802.57402847          2.90          0.63        89.107        31.847        90.385       121.843
   56802.58006012          4.61          0.28        91.382       -85.652        91.394         4.339
   56802.58179311          3.27          1.72        49.704        62.434       132.526       152.477
   56802.58463009          2.97          4.83       231.977        66.287       311.514       156.245
   56802.58543972          2.98          0.35       202.049        10.838       341.605       100.770
   56802.59023363          5.23          0.29       136.386       -32.503        49.030        57.435
   56802.59054231          3.01          3.49       280.784        54.890       264.808       144.906
   56802.59064928          3.00          0.31       153.266        15.924        32.259       105.854
   56802.59133759          5.13          0.20       172.358       -46.953        13.426        42.966
   56802.60002992          2.91          0.44        39.007         3.295       149.915        93.350
   56802.60491140          3.19          0.20       358.332         3.445       192.351        93.520
   56802.60551133          2.95          0.45        38.711        69.528       152.060       159.581
   56802.61138617          3.08          0.48        67.696        28.759       125.289       118.781
   56802.61211352          2.92          0.39        84.522        51.223       108.672       141.225
   56802.61440557          3.16          0.57       275.682        11.190       278.437       101.203
   56802.61669606          2.77          0.79       169.496        67.205        25.418       157.133
   56802.62083091          2.77          1.69       120.950        26.622        75.451       116.578
   56802.62383687          2.86          0.48       225.397        10.678       332.122       100.628
   56802.62583955          2.94          0.67       223.594         9.790       334.647        99.738
   56802.63070955          3.95          0.24       191.314       -10.486         8.673        79.438
   56802.63345697          5.80          0.50       187.810       -53.223        13.148        36.697
   56802.63805801          3.06          0.94       120.483        19.018        82.145       108.973
   56802.64139157          3.10          0.20        34.864        58.708       168.913       148.764
   56802.64162811          2.72          0.73       178.585        30.667        25.351       120.591
   56802.64360399          2.92          0.25        13.520         8.559       191.129        98.632
   56802.65467275          5.30          0.21        36.700       -53.776       172.024        36.284
   56802.65588486          2.94          1.33       236.609        61.149       332.587       151.113
   56802.66266275          5.10          0.21       186.577       -63.640        24.912        26.279
   56802.66370256          3.68          0.21       304.915         5.743       266.992        95.792
   56802.66462483          2.93          0.31       124.752        -0.120        87.488        89.829
   56802.67123277          2.88          1.08       315.762        46.820       258.910       136.876
   56802.67203602          3.35          0.57       242.103         6.610       332.812        96.579
   56802.67591001          2.66          0.59       202.806        65.016        13.575       154.949
   56802.67776939          4.90          0.26       200.989       -67.471        15.898        22.455
   56802.67829456          3.34          3.48        91.063         3.917       126.109        93.907
   56802.68096935          2.93          0.57       139.064         4.493        79.071        94.428
   56802.68406958          3.02          0.97        84.220        29.168       134.998       119.168
   56802.68407525          3.17          0.20       334.922        47.970       244.366       138.040
   56802.68940007          3.08          0.32        79.842         1.816       141.342        91.822
   56802.69060333          3.21          0.89       218.400        13.188         3.223       103.130
   56802.69073756          4.90          0.20       100.357       -26.444       121.349        63.532
   56802.69155809          2.81          0.82       250.254        27.841       331.740       117.821
   56802.69241123          3.24          0.44        20.284         5.663       201.984        95.732
   56802.69370664          4.79          0.20       313.825       -27.024       268.881        63.038
   56802.69502473          3.16          0.25        84.386         0.770       138.829        90.769
   56802.69616213          5.00          0.21       205.572       -31.178        18.020        58.751
   56802.69750494          4.69          1.04         4.123       -50.974       220.005        39.107
   56802.69763692          3.08          0.29        62.179        49.030       161.899       139.059
   56802.69930146          2.92          1.11       161.353        34.097        63.389       124.022
   56802.70033457          2.43          0.96        36.312         3.670       188.818        93.728
   56802.70095294          3.12          0.84       210.312        61.807        15.117       151.745
   56802.70557039          5.11          0.52       260.671       -25.970       326.302        64.024
   56802.70638258          2.87          1.62       242.532        10.285       344.787       100.255
   56802.71216524          2.85          2.10       101.651        14.195       127.733       104.171
   56802.71465039          3.03          1.42        45.559        14.469       184.726       104.517
   56802.72323293          3.19          0.52       313.195        -2.835       280.195        87.225
   56802.72455617          2.68          2.80       308.835        36.595       285.076       126.648
   56802.72634494          3.26          0.53       198.053        23.260        36.474       113.187
   56802.72762270          2.90          0.73       201.562        44.616        33.448       134.546
   56802.73574436          5.62          0.20       118.300       -43.081       119.678        46.870
   56802.74113888          3.55          0.42        78.108        22.802       161.722       112.810
   56802.74213605          3.30          2.37        41.795        81.529       198.053       171.581
   56802.74415110          2.92          3.15        28.199        72.169       212.619       162.233
   56802.74594603          4.66          0.29       359.220       -17.707       242.378        72.374
   56802.75140736          2.94          1.24       317.615        21.998       285.968       112.061
   56802.75393656          2.99          0.58       276.495        69.699       328.184       159.713
   56802.75600454          3.01          1.62        56.358        54.502       188.774       144.539
   56802.75868980          2.91          0.46         7.666        11.270       238.526       101.347
   56802.76015227          5.11          0.34        66.881       -26.665       179.886        63.359
   56802.76329367          3.04          1.14       268.573        53.276       339.383       143.279
   56802.77153052          2.83          0.53       352.518         6.224       258.312        96.305
   56802.77806872          5.35          0.20       118.451       -44.678       134.810        45.272
   56802.77812015          2.62          0.58       315.784        11.200       297.431       101.262
   56802.77859074          3.08          0.20       190.990        29.731        62.397       119.654
   56802.77881275          5.61          0.48        65.076       -77.412       188.754        12.615
   56802.78066198          5.06          0.24       148.766       -29.068       105.380        60.854
   56802.78172947          2.72          0.52       293.506        -2.571       320.997        87.468
   56802.78277829          3.34          2.02        52.425        30.967       202.428       121.009
   56802.78492628          2.81          1.70        80.153        52.551       175.413       142.558
   56802.78590485          2.61         10.42       200.197         7.724        55.821        97.650
   56802.78940456          2.67          1.19        62.263        12.065       195.007       102.095
   56802.78971176          4.93          0.20       211.600       -60.610        45.694        29.321
   56802.78995434          2.91          1.00        51.585         0.447       205.899        90.491
   56802.79265478          2.88          1.70       135.814         4.176       122.638        94.111
   56802.79526705          2.98          0.38       359.910        23.230       259.486       113.310
   56802.79825600          3.00          0.75       237.408        14.641        23.082       104.602
   56802.80288662          2.93          0.47       176.708         7.115        85.439        97.031
   56802.80327303          2.83          0.58        82.692        33.760       179.546       123.763
   56802.80888497          3.26          2.24        38.994        60.790       225.224       150.847
   56802.81123800          3.11          0.69        91.792        -2.726       173.379        87.262
   56802.81268554          3.02          1.03       150.633         2.402       115.051        92.325
   56802.81571909          5.80          2.59       328.970       -54.394       297.759        35.685
   56802.82456061          2.78          0.65       359.616        55.865       270.349       145.944
   56802.82573215          3.04          5.60       322.965        69.307       307.544       159.373
   56802.82939269          3.00          0.77        19.900         9.201       251.814        99.276
   56802.83133679          3.50          0.20       308.073        30.148       324.378       120.202
   56802.83183050          3.44          0.26        72.107        54.225       200.385       144.243
   56802.83684569          4.77          0.20       328.110       -22.418       306.280        67.659
   56802.83712041          4.54          0.34       220.588       -78.064        53.607        11.875
   56802.83886098          2.96          0.73       143.328        44.785       131.763       134.717
   56802.84309588          3.30          0.59        43.813        17.440       232.835       107.494
   56802.84376365          2.79          1.08       264.992        19.814        11.937       109.812
   56802.84516010          3.66          0.33        25.159        -4.096       252.257        85.976
   56802.84545041          2.77          1.54       174.460        21.486       103.050       111.403
   56802.84718039          2.76          0.56       111.788        49.400       166.267       139.365
   56802.84771650          3.61          2.16       234.727         2.804        43.602        92.761
   56802.84800965          3.11          0.68       330.674        15.794       307.772       105.868
   56802.85002690          3.31          1.69       297.000        11.516       342.176       101.558
   56802.85306999          3.14          0.31        50.546        -1.898       229.725        88.150
   56802.85400216          5.21          0.20       244.412       -44.898        36.101        45.071
   56802.85644596          2.76          0.88       288.164        71.841       353.543       161.870
   56802.85744328          4.87          0.22       246.192       -57.697        35.513        32.275
   56802.85847081          2.96          1.17       249.468        32.422        32.790       122.398
   56802.86312285          3.03          0.27       288.378         5.952       355.518        95.983
   56802.86711985          3.31          2.78        56.766        29.242       228.534       119.281
   56802.87246939          3.13          1.06       129.508         9.500       157.750        99.441
   56802.87473350          2.93          0.68       283.417        30.377         4.709       120.400
   56802.87753988          4.73          0.20       138.136       -16.891       150.979        73.039
   56802.88006007          3.01          0.56       299.485         5.888       350.525        95.934
   56802.88179928          3.78          0.75       325.034       -10.660       325.590        79.413
   56802.88646723          3.02          1.06        98.294        11.536       194.013       101.518
   56802.89616043          2.97          1.25       257.047        31.008        38.816       120.993
   56802.89694257          2.78          1.90       295.434        16.053         0.685       106.093
   56802.89734662          3.14          0.89       203.875        32.923        92.392       122.849
   56802.89934956          5.81          0.60        38.544       -55.996       258.520        34.069
   56802.90045867          2.86          0.44        47.013        33.191       250.320       123.243
   56802.90267748          3.63          1.76        60.575         1.040       237.600        91.076
   56802.91130167          3.02          0.61        53.663         9.089       247.614        99.134
   56802.91710064          5.52          0.24       236.831       -40.379        66.476        49.577
   56802.92968286          3.06          1.95        38.526         9.870       269.388        99.933
   56802.93040769          1.83          2.03        68.487        15.469       239.677       105.495
   56802.93525601          4.61          0.20       163.881       -18.610       146.055        71.303
   56802.93843823          3.15          0.38       294.893        46.670        16.262       136.707
   56802.94227764          3.12          2.43       160.416        40.566       152.028       130.486
   56802.94272477          3.14          0.64       113.054         0.708       199.576        90.670
   56802.95289793          5.18          0.20        27.908       -55.858       288.464        34.219
   56802.95392278          5.09          0.55       332.332       -70.001       344.236        20.082
   56802.95436965          3.27          3.49        36.948        49.936       279.824       140.000
   56802.95524763          3.08          0.53       247.231        53.484        70.017       143.454
   56802.95596749          5.00          0.20       239.712       -37.698        77.630        52.261
   56802.96022241          3.26          2.49       190.419        -5.026       128.520        84.888
   56802.96531331          3.09          0.45        75.686        19.528       245.071       109.545
   56802.97521231          3.31          2.23       122.375        37.943       201.928       127.896
   56802.97966372          2.97          0.99       202.160        23.163       123.812       113.085
   56802.98649546          2.93          0.20       146.578        -0.464       181.851        89.461
   56802.98829498          3.17          0.47       142.642        64.436       186.334       154.370
   56802.99215986          2.87          1.39       255.188        30.578        75.328       120.557
   56802.99579794          3.44          1.83       104.222        43.720       227.490       133.697
   56802.99890113          3.24          0.75       209.889         0.809       123.014        90.734
   56802.99978288          2.79          1.02       106.871        27.182       226.316       117.155
   56803.00398226          2.93          0.51       319.313        -3.559        15.422        86.508
   56803.00623045          3.10          1.22       138.453         3.691       197.097        93.624
   56803.00812381          4.21          0.42       275.900       -67.750        60.113        22.263
   56803.00893212          2.88          0.79        32.488        48.367       303.992       138.436
   56803.00901809          2.59          1.17       118.036        11.053       218.511       101.010
   56803.00917830          4.72          0.20       158.978       -63.005       177.695        26.908
   56803.01613818          3.12          0.44       235.051         4.302       104.077        94.253
   56803.01700831          3.40          0.64        14.121        19.937       325.317       110.018
   56803.02221216          2.40          1.03       154.402         6.610       186.915        96.531
   56803.02429135          3.11          0.20       257.514         3.117        84.557        93.099
   56803.03009013          4.94          0.36       114.283       -26.475       229.925        63.486
   56803.03580280          2.99          0.70       245.944        39.915       100.342       129.880
   56803.03624693          2.84          0.43       316.603        52.408        29.857       142.467
   56803.03952825          5.27          0.20       291.289       -30.133        56.232        59.900
   56803.04036836          3.03          0.47       104.177         0.679       243.702        90.656
   56803.04233061          3.01          0.26       126.636        39.167       221.895       129.117
   56803.04317208          3.35          1.32       262.115        39.115        86.835       129.103
   56803.04335894          2.86          0.96        44.012        15.256       304.932       105.316
   56803.04655475          3.51          5.66       162.186        82.075       187.736       171.998
   56803.05021824          3.11          1.69       103.185        49.649       248.154       139.630
   56803.05099645          3.21          0.31       305.044         4.998        46.671        95.046
   56803.05209462          2.86          0.36       359.954        -3.389       352.157        86.697
   56803.05318854          5.44          0.91       244.794       -59.143       107.568        30.821
   56803.05439821          4.57          0.20       254.427       -31.695        98.455        58.282
   56803.05805836          4.59          1.41       235.583       -61.589       118.534        28.361
   56803.06053300          2.94          0.53       279.204        45.451        76.030       135.462
   56803.07159381          3.29          0.25       226.198         2.146       132.946        92.085
   56803.08197108          3.07          1.41       179.206         8.085       183.685        97.999
   56803.08927075          2.83          0.54         0.636        42.559         4.895       132.640
   56803.09945188          5.67          0.20       332.670       -36.341        36.504        53.737
   56803.10041925          2.56          1.46       139.329        39.150       230.180       129.088
   56803.10366802          3.27          0.26       186.654        56.771       184.080       146.690
   56803.10380869          2.76          1.03       345.783        38.771        25.012       128.849
   56803.11454987          2.83          0.60       256.645        31.071       118.052       121.049
   56803.11562306          5.85          1.69       104.432       -48.705       270.710        41.272
   56803.11584748          3.25          0.40       322.957         6.290        52.170        96.355
   56803.12129911          3.43          0.51       164.386         2.567       212.702        92.485
   56803.12335676          2.94          1.39       108.745        67.929       268.899       157.907
   56803.12368991          2.76          1.79        93.934        33.365       283.970       123.361
   56803.12791554          2.90          1.80       119.713         4.533       259.763        94.492
   56803.12944418          4.70          0.24       279.712       -29.815       100.265        60.198
   56803.13188737          3.11          0.56       160.921        10.742       219.985       100.663
   56803.13394606          3.11          0.55       275.570        24.063       106.118       114.068
   56803.13654081          3.49          0.94       157.094        35.012       225.474       124.938
   56803.14027691          4.59          0.20       168.268       -14.191       215.676        75.725
   56803.14079762          2.96          1.14        75.583        26.214       308.512       116.237
   56803.14186749          3.11          1.45        14.207         9.278        10.308        99.358
   56803.14387293          4.39          0.20       254.342       -12.679       130.873        77.296
   56803.14524311          2.75          0.73        60.279        -0.932       325.461        89.110
   56803.14661095          6.10          0.31       146.724       -32.890       239.536        57.037
   56803.14675022          2.98          0.92       313.563        21.030        72.737       111.084
   56803.15059083          2.96          1.21       134.545        10.535       253.110       100.478
   56803.15197036          2.98          0.48       173.867        54.763       214.276       144.683
   56803.16047691          3.09          0.37       319.463        38.739        71.813       128.797
   56803.16836942          3.89          0.20       295.895        -8.912        98.171        81.122
   56803.17088866          5.41          0.20       322.769       -55.134        72.145        34.935
   56803.17899145          3.56          2.09        44.496        45.125       353.371       135.184
   56803.17915719          3.22          0.74       337.421        49.372        60.596       139.443
   56803.17917478          5.24          0.20       354.921       -37.518        43.056        52.567
   56803.17924013          3.04          3.35       324.687        15.027        73.331       105.091
   56803.17975811          4.92          0.20       292.485       -31.091       105.657        58.939
   56803.18300206          3.01          0.31       200.437         1.445       198.924        91.365
   56803.18409736          2.79          0.98        22.918        15.296        16.837       105.371
   56803.18457017          5.43          0.20       209.100       -46.593       190.783        43.330
   56803.19533578          5.25          0.20       311.429       -52.801        92.300        37.255
   56803.19994708          4.87          0.20       238.592       -57.694       166.769        32.260
   56803.20727796          4.73          0.20        43.125       -33.036         5.043        57.027
   56803.21395221          3.68          0.80       149.596        26.218       260.919       116.151
   56803.22024671          3.03          0.36       323.069        -0.211        89.738        89.851
   56803.22498508          3.20          0.38       184.802         3.210       229.715        93.128
   56803.23082657          3.09          0.39        83.113        21.033       333.490       111.045
   56803.23989611          4.77          0.20       149.998       -46.445       269.950        43.481
   56803.24936514          3.27          0.21       354.363        31.132        68.966       121.208
   56803.25057517          3.09          0.89       211.085        12.346       212.675       102.275
   56803.25623043          4.91          0.20       179.452       -72.319       246.351        17.595
   56803.25758360          3.18          2.68       271.983        69.603       154.507       159.600
   56803.25954545          2.71          0.50       118.676        12.333       308.307       102.297
   56803.26273774          5.37          0.58       217.220       -55.980       210.850        33.952
   56803.27590992          5.33          0.20       237.541       -15.553       195.337        74.400
   56803.27756800          3.10          1.30       116.760        24.352       316.712       114.320
   56803.27972145          4.97          0.21        93.345       -25.791       340.977        64.205
   56803.28152899          4.74          0.26       350.143       -79.779        84.705        10.304
   56803.28446647          2.99          0.52        37.432        10.357        38.556       100.421
   56803.28755603          2.95          0.47        71.910        11.858         5.186       101.885
   56803.28774038          5.11          0.20       256.224       -37.459       180.883        52.519
   56803.28797728          3.08          0.97       290.842         8.667       146.424        98.691
   56803.28989308          2.98          0.35        21.346        29.233        56.594       119.305
   56803.29839781          5.20          0.36       310.683       -33.970       130.292        56.081
   56803.30073853          3.22          2.06         1.705        53.476        80.164       143.550
   56803.30260347          3.20          1.34       120.382        48.336       322.083       138.301
   56803.30277568          2.81          0.51        93.792        60.552       348.679       150.551
   56803.30808870          5.64          0.31        18.747       -65.640        65.830        24.438
   56803.30917885          4.44          0.20       216.114       -31.700       228.764        58.232
   56803.30936670          3.96          0.26        25.754        -4.373        59.232        85.698
   56803.31383734          3.32          1.16       148.105         4.685       298.486        94.619
   56803.32458816          3.02          2.00       221.483        65.712       229.090       155.654
   56803.32492674          2.56          1.30         0.318        57.833        90.286       147.907
   56803.32629128          2.82          2.16       317.215         2.096       133.874        92.150
   56803.32791561          3.54          0.26       347.415        -5.180       104.260        84.895
   56803.32895168          2.92          0.31        41.892         8.174        50.156        98.233
   56803.33320100          3.09          1.01       123.006         1.219       330.580        91.178
   56803.33398647          4.90          0.20       307.712       -20.664       146.129        69.383
   56803.33642002          3.11          0.24       296.619        19.610       158.148       109.641
   56803.34217694          3.24          0.34       129.874        56.929       326.861       146.884
   56803.34922389          2.87          0.63       283.617        21.872       175.777       111.886
   56803.35229559          2.92          1.21        44.519         2.572        55.960        92.628
   56803.35253020          3.19          0.38       179.124        -4.597       281.435        85.324
   56803.35693990          3.70          1.83        95.561        43.647         6.525       133.643
   56803.35750559          2.94          0.28        56.304        33.704        46.018       123.747
   56803.35940661          5.37          0.20       287.644       -25.128       175.360        64.894
   56803.36005038          3.40          0.64        15.378         1.418        87.901        91.492
   56803.36767626          3.42          1.06       321.109        21.795       144.938       111.851
   56803.36772678          5.06          0.20       122.735       -30.785       343.355        59.172
   56803.36793032          2.74          1.50       237.837        39.153       228.329       129.110
   56803.36803025          2.92          0.86       280.363         2.817       185.793        92.828
   56803.36957953          2.86          1.79        32.244        19.906        74.462       109.970
   56803.37509039          2.81          0.88       306.412         2.690       162.293        92.734
   56803.38979444          3.04          0.39        60.032         8.018        53.977        98.056
   56803.39068148          3.10          0.35       278.712         1.865       195.619        91.874
   56803.39082241          3.97          0.20       309.921        -7.333       164.453        82.715
   56803.39480828          3.02          1.99       121.432        62.244       354.273       152.208
   56803.39681917          3.74          0.93       192.129        18.159       284.421       108.085
   56803.39893644          3.53          0.35        15.884        -1.585       101.433        88.488
   56803.39912488          3.24          0.87       135.630         5.142       341.748        95.087
   56803.39952713          4.91          0.20       233.240       -51.079       244.202        38.873
   56803.40471929          3.30          0.20       251.675        -1.426       227.718        88.549
   56803.41098442          2.92          0.89       173.298        34.840       308.356       124.767
   56803.41138242          3.02          1.27       187.308        37.462       294.502       127.389
   56803.41263568          5.02          0.20       356.731       -62.261       125.523        27.819
   56803.41608425          4.85          0.20       273.012       -25.652       210.450        64.352
   56803.42650656          2.87          0.83       118.701        21.381         8.542       111.345
   56803.42726568          2.99          0.47        79.098        15.079        48.427       105.092
   56803.42964291          2.99          2.06        66.986        16.903        61.396       106.932
   56803.43064447          5.04          0.20       258.278       -43.597       230.403        46.388
   56803.43787287          4.82          0.21       231.393       -26.242       259.940        63.709
   56803.44139403          4.23          0.20       107.711       -13.406        24.951        76.569
   56803.45402796          5.32          0.33       359.438       -45.875       137.766        44.203
   56803.45404541          3.05          0.96        22.607        15.876       114.595       105.943
   56803.45775751          2.83          0.26       275.450         0.512       223.093        90.519
   56803.46444025          5.36          0.28       335.899       -30.113       165.043        59.959
   56803.47493760          4.62          0.22        31.298       -18.800       113.469        71.264
   56803.47578523          5.49          0.20       103.914       -43.469        41.215        46.509
   56803.47966455          3.24          0.51        63.949        45.265        82.445       135.296
   56803.49128536          4.90          0.20       279.064       -32.853       231.533        57.162
   56803.49459010          3.08          0.93       176.952        19.374       334.888       109.299
   56803.49506355          2.84          0.27        65.566        11.549        86.439       101.577
   56803.49570161          3.94          0.33        76.256        -7.699        76.003        82.316
   56803.50250403          2.99          2.22       125.425        75.290        29.058       165.248
   56803.50304936          3.45          0.21       310.266        -9.903       204.619        80.148
   56803.50345731          2.69          3.66       249.381        58.087       265.767       148.062
   56803.51952586          2.60          0.62       337.541        52.061       183.336       142.127
   56803.52016095          2.98          0.50         0.371        35.717       160.702       125.788
   56803.52127116          2.71          0.66         7.940        19.776       153.533       109.848
   56803.52427961          2.99          0.31       117.793         4.426        44.766        94.387
   56803.52500389          2.70          1.19       335.128        59.691       187.743       149.756
   56803.52627744          3.22          2.46       130.162        43.391        33.071       133.343
   56803.53518932          3.26          0.30       115.478        12.810        51.009       102.774
   56803.53736083          4.60          0.20       115.787       -13.426        51.515        76.536
   56803.53795311          3.02          0.85       152.633         2.854        14.862        92.785
   56803.54225216          4.84          0.20       306.717       -31.445       222.292        58.605
   56803.54473921          2.93          0.33       147.675        33.551        22.247       123.487
   56803.55068413          5.32          0.21        80.763       -32.124        91.382        57.882
   56803.55374637          4.40          0.47       152.925       -17.932        20.282        71.996
   56803.55410449          4.96          0.20       355.342       -44.714       177.985        45.365
   56803.55679356          3.13          0.53         5.359        11.631       168.938       101.704
   56803.56001396          5.58          0.20       273.865       -52.680       261.488        37.331
   56803.56162932          2.83          1.53       151.260        45.943        24.751       135.878
   56803.56565887          3.59          1.10       127.131         9.997        50.359        99.947
   56803.57035429          5.11          0.33        30.170       -28.547       149.051        61.516
   56803.57594503          3.20          0.81       301.478        37.881       239.777       127.921
   56803.57719314          4.65          0.53       319.668       -24.864       221.970        65.198
   56803.57807111          3.18          0.27        83.109        33.807        98.824       123.811
   56803.58101293          2.89          2.00       163.364        34.552        19.664       124.480
   56803.58498030          5.64          0.42         5.784       -47.476       178.706        42.602
   56803.59254968          2.75          1.46       150.015        68.567        37.107       158.503
   56803.59768083          3.09          2.24       105.534        75.803        83.257       165.780
   56803.60824953          2.99          1.24       238.008        24.271       314.888       114.235
   56803.61780696          3.22          1.06       180.378         6.606        15.943        96.529
   56803.62599216          4.96          0.30       341.646       -27.046       217.622        63.030
   56803.63410778          3.22          0.81        63.317        16.582       138.874       106.610
   56803.63416510          2.87          1.16       197.572        13.901         4.659       103.830
   56803.63458052          5.53          1.61       188.163       -39.546        14.195        50.374
   56803.64430206          2.81          0.28        44.767        60.599       161.024       150.647
   56803.65301466          3.04          1.24       312.251        15.078       256.792       105.134
