#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56650.37956333          3.10          0.84       216.565         8.113       102.967        98.046
   56650.37979319          2.85          0.35       201.339        37.194       118.293       127.113
   56650.38365806          4.75          0.20       149.090       -40.204       171.939        49.725
   56650.38365899          2.77          1.10        84.037        13.264       236.937       103.270
   56650.38575502          4.72          0.73       309.784       -17.714        11.957        72.342
   56650.38622566          2.55          0.42       254.138        21.170        67.826       111.149
   56650.38750671          4.79          0.24       268.757       -25.640        53.597        64.361
   56650.38999000          3.00          0.95       301.542        12.725        21.764       102.772
   56650.39031219          2.78          2.97       229.080        19.398        94.349       109.344
   56650.39038799          3.48          0.82       302.461         8.440        20.983        98.488
   56650.39090734          3.01          2.71       334.125         1.390       349.494        91.467
   56650.39226815          2.83          0.42       150.981         2.066       173.122        91.991
   56650.39541631          1.95          1.02       309.270        16.711        15.997       106.768
   56650.39763170          4.73          0.55       147.380       -18.360       178.674        71.569
   56650.40079140          2.64          1.01       112.443        -2.361       214.739        87.604
   56650.41325155          3.19          0.39       322.116        -1.311         9.569        88.757
   56650.42633713          3.17          0.30        60.319        29.474       276.039       119.515
   56650.42883737          3.00          0.28       264.273        45.555        73.129       135.548
   56650.43119074          2.72          0.48        90.563        13.745       247.569       103.742
   56650.43292690          2.84          2.01       278.017        52.844        60.887       142.857
   56650.43624868          2.77          4.68       346.190        41.340       353.812       131.426
   56650.43631242          4.93          0.20        41.669       -60.644       298.432        29.414
   56650.43814860          4.75          0.20       283.925       -53.046        56.645        36.975
   56650.43989955          3.01          0.54         2.546         4.414       338.755        94.498
   56650.44364257          4.89          0.33       168.217       -18.024       174.440        71.895
   56650.44999394          3.02          1.14       289.847         3.256        55.108        93.285
   56650.45106244          2.92          1.65       147.553         5.662       197.770        95.590
   56650.45291058          2.98          0.78       242.387        37.052       103.674       127.012
   56650.45377003          3.20          0.43       322.070         0.210        24.242        90.277
   56650.45542317          3.06          0.33       319.859        37.071        27.092       127.139
   56650.45718698          3.20          0.67        74.501        23.712       272.999       113.734
   56650.45841406          4.33          0.29       339.013        -8.075         8.971        82.003
   56650.45872167          2.61          0.72       120.011        33.856       228.031       123.812
   56650.45883436          2.84          4.04       217.107        20.322       131.052       110.253
   56650.45926475          3.07          0.41        67.691         3.697       280.591        93.728
   56650.46009606          3.17          0.81       196.638        -0.020       151.956        89.900
   56650.46013194          3.49          0.82       167.897        13.188       180.703       103.104
   56650.46367219          2.89          1.13       308.164        26.119        41.757       116.173
   56650.46595670          3.02          1.02       190.499        13.643       160.214       103.559
   56650.46675940          2.81          0.76       106.718        47.641       244.183       137.615
   56650.47147582          5.44          0.20        28.005       -63.322       324.769        26.748
   56650.47541738          5.20          0.77       257.352       -74.039        96.504        15.944
   56650.47727824          3.88          0.26       290.440        -8.299        64.348        81.730
   56650.47766862          3.61          2.09       268.388         9.282        86.567        99.280
   56650.47792719          3.20          0.23       298.931        -7.363        56.094        82.677
   56650.48558579          3.13          0.40       169.543         6.338       188.248        96.255
   56650.48880134          3.27          0.20       270.896        13.061        88.084       103.062
   56650.48962979          5.16          0.73       130.967       -71.001       228.457        18.948
   56650.49184146          2.56          1.09       170.149        27.802       189.894       117.717
   56650.49287543          2.76          3.50        64.275        82.666       295.520       172.705
   56650.49713630          3.00          0.29       350.571         6.635        11.395        96.718
   56650.49813113          3.01          0.96       110.663        24.065       251.619       114.035
   56650.50825574          3.51          2.36       106.350        39.322       259.554       129.298
   56650.51598304          3.45          0.84        63.137        12.825       305.608       102.864
   56650.52087947          5.13          0.27       267.593       -71.068       102.716        18.928
   56650.52916108          5.88          0.65       253.759       -39.108       119.707        50.868
   56650.52923633          2.73          0.88       265.111         8.931       108.459        98.922
   56650.53153314          4.70          0.20        78.538       -36.638       295.896        53.379
   56650.53367075          2.91          0.76       301.256         2.889        73.905        92.931
   56650.53978080          2.55          0.43        63.018        42.477       314.265       132.518
   56650.53990718          3.18          0.66       293.336        14.739        84.093       104.771
   56650.54191799          5.29          1.01        77.560       -73.552       300.821        16.466
   56650.54204002          3.00          0.21        59.360         7.796       318.798        97.840
   56650.54302079          5.29          0.35        76.799       -31.204       301.770        58.815
   56650.54303433          3.05          0.45       123.976        27.072       254.515       117.026
   56650.54579523          3.00          1.44       217.644        11.920       161.898       101.852
   56650.54641255          3.08          0.66       201.678        -4.595       178.073        85.328
   56650.54656007          6.54          1.34        68.404       -33.370       311.444        56.661
   56650.54733472          3.19          0.35        71.609         3.072       308.465        93.099
   56650.54993190          2.50          0.26       102.665        54.076       278.235       144.059
   56650.55175632          5.21          0.62       297.527       -47.500        84.080        42.535
   56650.55395986          5.64          0.20       208.652       -42.024       173.793        47.906
   56650.55902517          5.24          0.34       272.151       -63.645       112.000        26.356
   56650.56211206          4.80          0.42        88.461       -33.767       297.005        56.237
   56650.56236293          2.82          1.09       346.758        22.793        38.761       112.875
   56650.56964887          3.68          0.64        86.548         1.539       301.583        91.546
   56650.57501929          5.96          0.41       109.126       -36.302       281.002        53.674
   56650.57840041          2.92          0.46       163.641         4.264       227.654        94.185
   56650.57887160          3.13          0.74       278.502        32.593       113.026       122.603
   56650.58018304          3.24          0.55       209.397        15.058       182.557       104.984
   56650.58889313          5.81          0.27       209.196       -63.195       185.821        26.737
   56650.59462374          2.61          3.73       319.711        40.134        77.495       130.197
   56650.61118169          2.99          0.49       128.719        -1.305       274.409        88.646
   56650.61303721          3.76          0.22       339.084        -7.641        64.715        82.433
   56650.61316780          5.10          0.20       113.903       -43.247       290.009        46.725
   56650.61645170          2.96          3.83       196.971        65.884       208.113       155.801
   56650.62469979          3.03          0.41       266.578         3.984       141.445        93.976
   56650.62809265          3.06          0.48       191.792        20.352       217.450       110.270
   56650.62870870          4.64          0.20       255.278       -34.756       154.134        55.222
   56650.62881799          2.95          1.10       146.414        15.362       263.068       105.295
   56650.64137257          2.87          0.72        31.595         8.639        22.427        98.709
   56650.64328214          2.97          0.32       226.662         0.306       188.062        90.249
   56650.64566793          2.54          1.43       172.273        67.088       243.273       157.004
   56650.65301120          5.07          0.28       229.370       -45.752       188.808        44.197
   56650.65371343          4.64          0.29       109.922       -15.345       308.578        74.632
   56650.65680791          5.40          0.80       231.447       -64.930       188.037        25.021
   56650.65784682          3.02          0.55        66.813        28.145       353.120       118.181
   56650.66194339          4.71          0.20       226.028       -27.086       195.404        62.859
   56650.66324565          4.87          0.21       213.197       -25.640       208.713        64.294
   56650.66601940          2.89          0.45        78.385        15.031       344.517       105.050
   56650.67072770          5.40          0.26       226.503       -40.738       198.082        49.208
   56650.67351552          4.93          0.20       188.016       -54.555       237.607        35.372
   56650.67862447          4.25          0.23        21.488       -13.358        45.994        76.715
   56650.68011933          5.37          0.89        88.067       -28.558       339.986        61.447
   56650.68292912          3.16          0.82        29.791        15.448        39.228       105.519
   56650.68467751          3.42          1.62       171.327        32.736       258.325       122.656
   56650.68480645          2.88          1.64       303.841         2.260       125.877        92.301
   56650.68972970          2.97          0.20         5.883        31.122        65.600       121.203
   56650.69250253          2.97          0.36        80.593        24.697       351.853       114.713
   56650.69486222          5.10          0.23       227.129       -25.033       206.190        64.913
   56650.69623853          2.82          0.87       286.371        17.652       147.495       107.672
   56650.69948753          2.67          1.29        58.490        17.650        16.494       107.694
   56650.70397850          5.18          0.20        86.761       -60.037       349.992        29.970
   56650.70612591          3.51          0.20       299.021         6.535       138.398        96.570
   56650.70638358          3.18          0.25       102.278        24.640       335.179       114.626
   56650.70704215          2.99          0.77       252.189        -0.113       185.552        89.860
   56650.71867432          3.23          1.45        50.210        25.120        31.693       115.174
   56650.72475801          3.04          0.82       168.143         7.122       275.985        97.046
   56650.72824199          3.05          0.44       197.618        15.509       247.778       105.433
   56650.72874380          3.22          0.74        45.081        28.615        40.456       118.673
   56650.73419799          4.92          0.26        75.309       -26.779        12.261        63.243
   56650.73480584          5.08          0.20       340.939       -39.029       106.800        51.039
   56650.73653304          2.83          0.67       330.199        49.985       118.236       140.054
   56650.74066065          2.96          0.65       234.479        34.115       215.440       124.067
   56650.74444529          3.04          0.32       286.557        43.979       164.760       133.999
   56650.74573867          2.82          0.75       165.622        -1.166       286.082        88.761
   56650.74592594          2.78          1.15       136.776        10.740       314.982       100.686
   56650.74902787          3.04          0.71       350.456        25.615       102.445       115.692
   56650.75156866          3.38          1.14       197.566        58.385       256.280       148.307
   56650.75203189          3.04          0.64        43.071         4.970        50.898        95.027
   56650.75421213          4.81          0.20        65.816       -28.713        28.979        61.319
   56650.75448509          3.13          0.86       212.974        25.859       241.911       115.792
   56650.75520616          3.42          1.74        71.351        -7.075        23.775        82.951
   56650.75629950          3.55          0.24       255.224        -6.242       200.291        83.736
   56650.76077288          3.79          2.31       270.037        28.813       187.143       118.810
   56650.76537491          3.08          0.81       305.098        25.669       153.731       115.711
   56650.76592068          5.49          0.20       257.516       -52.975       201.387        37.008
   56650.76618113          2.95          0.27        70.753         0.872        28.325        90.899
   56650.76624225          4.82          0.20       236.624       -32.360       222.449        57.598
   56650.76856494          3.83          0.42       216.453        -5.614       243.491        84.324
   56650.76860377          2.75          0.76       214.185         4.603       245.781        94.539
   56650.77035463          2.96          0.72       338.982         7.900       121.616        97.970
   56650.77066889          4.82          0.20       118.753       -73.878       342.165        16.090
   56650.77166854          3.29          8.20        34.506        75.377        66.389       165.445
   56650.77200456          3.59          0.33       210.968        -5.582       250.217        84.353
   56650.77377521          3.25          0.84       180.864        77.296       280.957       167.215
   56650.77530275          4.79          0.54       349.315       -21.403       113.058        68.669
   56650.78009244          3.93          0.23        27.119       -11.794        76.992        78.273
   56650.78168811          5.12          0.26       164.000       -70.937       300.742        18.997
   56650.78652844          3.08          0.61       337.066        35.697       129.389       125.769
   56650.79014907          2.97          0.65       137.914         2.441       329.816        92.386
   56650.79016119          3.67          0.75       126.657         5.065       341.074        95.021
   56650.79109222          2.88          0.51       325.432         7.635       142.655        97.696
   56650.79332825          3.22          1.01       288.991        23.697       179.931       113.721
   56650.79390757          4.96          0.20       275.216       -46.290       193.808        43.715
   56650.79445297          2.93          0.40       240.223         0.221       229.073        90.182
   56650.79627898          5.41          0.58        45.184       -25.274        64.786        64.778
   56650.80258106          2.94          1.60       280.688        42.897       191.613       132.910
   56650.80258931          3.48          0.61        64.291        25.836        47.899       115.871
   56650.80270899          2.94          0.42        89.659        14.243        22.586       104.244
   56650.80577348          2.94          0.99       219.148        35.952       254.267       125.891
   56650.80690160          2.71          4.45         7.213        41.094       106.563       131.172
   56650.80726300          2.97          0.88       133.564         5.025       340.342        94.974
   56650.80873738          4.21          0.20        37.872       -12.616        76.581        77.442
   56650.81046902          2.74          0.70       187.810         5.441       287.263        95.366
   56650.81407509          4.81          0.24        47.177       -11.483        69.203        78.567
   56650.81509256          5.10          0.23        19.632       -26.043        97.119        64.024
   56650.81614338          5.07          0.35        35.966       -62.339        81.229        27.718
   56650.81917271          3.40          1.53       275.971        17.115       202.271       107.122
   56650.82645125          5.21          0.20       196.584       -66.657       284.213        23.277
   56650.83567078          2.93          0.92         2.145        36.887       122.023       126.965
   56650.83943865          2.89          0.63       118.258        36.104         7.218       126.067
   56650.84225949          3.10          0.37       264.513        69.017       222.242       159.009
   56650.84382197          3.55          1.30       344.466        16.062       142.653       106.135
   56650.84952072          4.86          0.20       325.610       -64.478       163.480        25.579
   56650.85080072          5.54          1.04       313.983       -28.444       175.624        61.606
   56650.85192955          3.19          0.24       353.712        -0.843       136.327        89.230
   56650.85725321          4.49          0.80        50.275       -15.631        81.697        74.415
   56650.85856272          2.88          1.77       169.361         3.571       323.070        93.498
   56650.85969811          3.08          0.70        27.643         1.876       105.197        91.941
   56650.86862233          2.56         14.71       348.214        67.984       147.890       158.062
   56650.87933091          3.00          0.96        47.071        15.717        92.840       105.767
   56650.87948132          3.26          0.93       341.813        19.235       158.181       109.306
   56650.88394850          3.06          1.49        60.362         0.528        81.229        90.563
   56650.88396936          2.83          0.37       341.836        18.556       159.778       108.628
   56650.88657368          3.23          2.51       110.545        41.539        31.932       131.511
   56650.89187455          2.82          0.61       301.510         5.973       202.960        96.013
   56650.90719138          3.23          0.91       105.253        39.567        44.669       129.544
   56650.90741853          2.99          1.07       174.345        30.962       335.720       120.886
   56650.91001755          2.74          0.91         1.782        17.225       149.224       107.299
   56650.91383517          5.12          0.20       200.861       -54.393       311.488        35.544
   56650.91665829          3.22          0.52        28.219        33.254       125.159       123.320
   56650.91904170          2.87          0.48        61.492         5.643        92.762        95.676
   56650.92069405          2.83          1.65       348.286        35.253       166.586       125.328
   56650.92217818          4.69          0.20       318.409       -46.993       196.944        43.061
   56650.92308071          3.13          3.88       302.402        59.608       213.434       149.651
   56650.93233495          3.35          0.59       282.859         9.254       236.222        99.273
   56650.93395633          2.95          1.79       187.131         2.980       332.519        92.907
   56650.93770170          2.99          0.56       353.670        31.852       167.335       121.928
   56650.94454236          5.09          0.25       210.277       -30.591       313.172        59.350
   56650.94570285          3.19          1.19       170.974        25.054       352.911       114.978
   56650.95272705          3.30          0.42       283.257        21.905       243.203       111.926
   56650.95303633          2.77          1.17       326.291        61.092       200.321       151.159
   56650.95415197          3.02          0.49       324.009        -1.829       202.932        88.232
   56650.95423649          2.80          2.94       184.396        59.217       342.589       149.139
   56650.95941483          2.86          6.70       134.122        85.680        34.006       175.622
   56650.96026142          2.69          1.01        14.615        51.305       154.500       141.380
   56650.96097168          3.07          0.78        89.588        51.372        79.712       141.369
   56650.96814823          5.97          0.74        62.609       -40.225       109.433        49.803
   56650.96853163          4.54          0.42       226.815       -70.010       305.170        19.946
   56650.97119925          4.35          0.20       137.922       -13.623        35.178        76.321
   56650.97204427          5.17          0.20        61.724       -48.651       111.743        41.378
   56650.97892079          3.21          1.39       178.724         5.165       357.157        95.090
   56650.97935336          3.88          2.63        37.014        12.266       139.008       102.323
   56650.97947935          2.76          0.96       215.230        18.168       320.870       108.109
   56650.98355209          3.08          1.12        87.459        12.949        90.070       102.948
   56650.98496376          5.08          0.38        79.060       -26.460        99.032        63.548
   56650.98673611          4.70          0.28       135.316       -76.896        43.576        13.052
   56650.98943058          2.97          0.75       201.893        19.258       337.794       109.189
   56650.98955803          2.65          6.48       177.404        38.619         2.317       128.542
   56650.98965376          3.26          0.41       234.811        40.605       305.004       130.564
   56650.99031679          2.93          0.64       340.420         3.009       199.578        93.080
   56650.99088332          3.50          0.40       149.941        13.078        30.247       103.010
   56650.99578609          3.09          0.20       141.288         0.595        40.677        90.534
   56651.00058302          2.94          0.66        35.544        14.215       148.141       104.274
   56651.00102912          2.75          0.70       350.278        30.178       193.589       120.254
   56651.00145439          2.97          0.45       259.520        24.302       284.534       114.293
   56651.00179924          3.23          1.46       336.209        40.401       207.955       130.475
   56651.00735228          3.06          0.77        91.297         0.845        94.840        90.838
   56651.01200237          4.87          0.20       338.334       -64.945       209.446        25.122
   56651.01295122          5.13          0.40        41.144       -64.847       147.126        25.201
   56651.01768613          2.60          2.53       135.734         2.252        54.134        92.194
   56651.02013426          2.92          0.48       101.485         7.072        89.258        97.051
   56651.02521416          2.92          0.42        95.569        70.051        96.803       160.037
   56651.02592100          2.88          0.65       150.718        -2.258        42.127        87.674
   56651.02627258          4.42          0.20       141.540       -11.847        51.438        78.091
   56651.03092955          3.17          0.50       148.309        -5.842        46.346        84.091
   56651.03174231          3.48          0.26        42.927         1.211       152.016        91.262
   56651.03327839          3.16          0.67       348.143        25.571       207.366       115.647
   56651.04520023          2.90          0.78       323.221        22.890       236.606       112.955
   56651.04693520          3.63          0.20       217.051         1.023       343.386        90.967
   56651.04715914          4.60          0.77       329.532       -73.842       230.881        16.222
   56651.04895763          4.49          0.20        13.557       -37.743       187.623        52.325
   56651.04914453          2.62          2.86        75.587        19.333       125.611       109.345
   56651.05205997          5.14          0.29        11.555       -35.108       190.742        54.961
   56651.05465571          3.00          1.94       148.623        73.809        54.470       163.737
   56651.05972972          2.92          0.67         5.585        17.839       199.461       107.916
   56651.07007172          3.30          1.91       313.389        14.299       255.413       104.357
   56651.07050632          3.54          1.14       294.623        13.458       274.340       103.497
   56651.07361603          3.15          1.47       192.962        12.268        17.108       102.194
   56651.07451851          3.13          0.36       129.164        33.598        81.184       123.543
   56651.07685692          2.92          2.77       186.220        37.288        25.026       127.210
   56651.07793230          3.04          0.89       213.768        12.965       357.868       102.905
   56651.08566547          2.89          3.92        54.374        76.626       159.741       166.668
   56651.09102812          2.87          2.03       300.790        12.786       275.578       102.832
   56651.09363572          4.99          4.46        35.381       -17.059       181.922        72.998
   56651.09687647          2.93          2.01       251.201        55.612       327.379       145.592
   56651.09895338          3.14          0.96        45.366         8.340       173.832        98.389
   56651.09945222          2.91          0.32       246.548        59.747       332.978       149.721
   56651.10428750          2.83          2.55        53.193        60.478       167.817       150.521
   56651.10469295          2.99          0.41        69.975        53.871       151.196       143.892
   56651.10488461          2.99          0.62       225.126        34.464       356.272       124.413
   56651.10981324          5.02          0.20       161.311       -65.420        61.852        24.509
   56651.11139362          3.51          3.91       105.133         7.394       118.553        97.366
   56651.11674257          2.92          0.46        60.587        58.171       164.921       148.205
   56651.11993046          3.55          0.42        59.314        -7.758       167.473        82.275
   56651.12649273          4.62          0.22       336.241       -76.259       252.824        13.811
   56651.13624531          3.30          0.52       197.327        -1.327        35.346        88.601
   56651.13638096          3.01          0.60       197.906        50.408        34.856       140.332
   56651.13916416          5.48          0.25       236.864       -35.704       356.818        54.262
   56651.14035719          2.87          0.20       353.149        14.684       241.009       104.764
   56651.14640360          2.94          0.97        34.811        18.494       201.508       108.555
   56651.15610618          2.85          0.53       153.465         0.809        86.373        90.735
   56651.15622565          2.88          1.31       247.607        18.219       352.309       108.195
   56651.15995921          3.18          0.64        90.803         5.004       150.417        94.995
   56651.16311229          5.33          0.27       350.143       -27.508       252.227        62.568
   56651.16669051          3.14          0.73       190.434         4.444        53.231        94.368
   56651.16928958          2.93          0.20       116.530        -1.841       128.067        88.116
   56651.17472454          2.95          0.69       332.868        25.714       273.712       115.790
   56651.17989819          2.83          0.61        28.992         8.199       219.429        98.265
   56651.18164326          3.31          0.20       272.288        -3.620       336.773        86.391
   56651.18175824          5.32          0.25       180.249       -34.858        68.847        55.066
   56651.18216583          2.66          0.53       115.487        29.331       133.718       119.288
   56651.18529067          2.86          0.65       225.148        11.167        25.245       101.116
   56651.18879931          4.68          0.20        94.100       -72.463       157.775        17.524
   56651.19551019          5.68          1.79       116.147       -17.728       137.936        72.230
   56651.19776699          2.84          0.51         4.672         7.640       250.207        97.720
   56651.19869806          3.05          0.65       171.963        12.849        83.252       102.767
   56651.19941572          3.13          0.24       216.397        12.782        39.094       102.721
   56651.20031477          4.76          0.44       319.136       -23.169       296.649        66.895
   56651.20183865          2.92          2.69       216.278        61.705        40.179       151.641
   56651.20597191          4.62          0.20       335.479       -36.647       282.348        53.426
   56651.20726023          4.66          0.20       135.621       -39.585       122.723        50.354
   56651.20956551          4.38          0.78        70.334       -10.074       188.814        79.945
   56651.20984512          2.88          0.60        20.319        34.609       238.896       124.685
   56651.21252462          4.75          0.20       327.820       -25.154       292.375        64.916
   56651.21335131          4.69          0.30        67.698       -27.552       192.843        62.470
   56651.21591429          3.17          1.03       196.044        14.238        65.396       104.161
   56651.21905024          4.90          0.31       313.670       -46.368       308.844        43.691
   56651.22106590          2.90          0.27       273.115        43.942       350.262       133.954
   56651.22437567          2.95          0.64       321.412        27.724       303.101       117.794
   56651.22842788          5.54          0.20        80.974       -46.217       185.052        43.787
   56651.23514913          3.02          0.44       258.742        29.356         9.685       119.346
   56651.23694589          4.74          0.20       218.264       -68.317        50.627        21.628
   56651.23885884          2.98          0.56       274.518        38.523       355.268       128.537
   56651.25097074          3.14          0.38       247.845        15.471        26.269       105.445
   56651.27672998          5.13          0.20        44.262       -32.700       239.159        57.352
   56651.28421106          2.70          2.25       194.305        33.467        91.800       123.385
   56651.28612549          4.29          0.20       150.883       -14.916       135.900        75.009
   56651.29194063          3.52          0.27        60.988        37.170       227.824       127.207
   56651.29322926          3.00          0.73        37.579        27.481       251.730       117.545
   56651.29332515          3.07          0.46       262.039         8.500        27.355        98.494
   56651.29413722          5.83          0.28       167.812       -39.098       121.864        50.823
   56651.29434894          3.13          0.70       174.845        42.000       114.898       131.913
   56651.29466719          4.82          0.20       193.381       -31.219        96.466        58.704
   56651.29555372          3.23          2.72       347.067        32.406       303.124       122.491
   56651.29876866          4.95          0.37       232.036       -26.712        59.275        63.243
   56651.30741962          4.17          0.80       285.106        -9.245         9.351        80.782
   56651.31329309          3.27          0.37       175.251        57.524       121.330       147.435
   56651.31687388          2.81          0.43        75.618        40.689       222.180       130.705
   56651.31733773          3.57          2.23       323.902        40.881       334.186       130.955
   56651.31825331          3.04          1.25       109.908        10.250       188.447       100.216
   56651.32141668          2.89          0.48       135.241         4.069       164.267        94.006
   56651.32335514          5.44          0.37         7.264       -42.174       292.966        47.904
   56651.32403734          3.27          0.39        74.685        21.361       225.739       111.379
   56651.32440731          4.40          0.20       156.152       -15.404       144.449        74.519
   56651.32473822          2.90          0.55        95.544         9.614       205.152        99.600
   56651.32497793          2.87          2.04       304.302        44.365       356.572       134.418
   56651.32514698          5.57          0.38       293.337       -61.889         7.398        28.147
   56651.33106080          3.41          1.00         2.987        52.663       299.998       142.751
   56651.33199348          3.05          1.24         1.800         3.932       301.534        94.016
   56651.33614821          2.93          8.84        31.347        71.979       273.330       162.053
   56651.34021639          4.97          1.14       350.930       -27.447       315.370        62.634
   56651.34333981          4.67          0.20       265.169       -34.445        42.211        55.553
   56651.34756868          5.30          0.20       176.140       -39.891       132.817        50.028
   56651.34954201          3.00          0.42       294.444        -1.209        15.229        88.829
   56651.35377245          2.94          0.50        62.688        42.496       248.431       132.532
   56651.35500497          4.67          0.20       350.007       -23.528       321.632        66.553
   56651.36379593          2.87          0.73       270.778        51.935        44.154       141.939
   56651.36663397          2.75          0.27        71.586         5.900       244.239        95.922
   56651.36720036          2.81          0.58       282.252         1.357        33.800        91.378
   56651.36720718          2.97          1.05       115.250        74.725       200.504       164.683
   56651.36755384          2.81          0.60       349.523        20.098       326.655       110.184
   56651.37017868          2.91          0.57        49.560         1.118       267.554        91.169
   56651.37231183          5.09          0.20       294.042       -33.938        23.803        56.099
   56651.37778678          3.02          0.33       317.181        51.141         2.759       141.209
   56651.37886943          2.93          1.13       135.232        22.416       184.996       112.352
   56651.38084848          3.04          0.59       238.918         9.046        82.069        99.004
   56651.38306868          2.99          1.16       154.990         7.077       166.775        96.998
   56651.38436044          2.94          0.22       309.146        21.826        13.123       111.883
   56651.38794659          3.07          0.74       311.798        -2.904        11.736        87.155
   56651.39018734          3.13          0.30        96.654        -1.507       227.684        88.480
   56651.39708022          3.70          3.75       241.633         3.319        85.206        93.282
   56651.40077252          2.88          0.85        69.025        28.524       259.088       118.552
   56651.40436351          4.82          0.87        39.654       -17.456       289.819        72.605
   56651.40510634          2.64          0.37       213.105        23.583       116.646       113.512
   56651.41746875          3.12          0.31       276.811        -5.037        57.377        84.975
   56651.41780939          3.01          0.59       213.302        18.780       121.031       108.709
   56651.41990806          3.14          1.27       131.510        14.431       203.540       104.372
   56651.42554553          3.14          0.24        88.284        -6.232       248.825        83.768
   56651.42557684          4.49          0.26        31.627       -35.478       305.519        54.590
   56651.42605848          4.52          0.20       113.356       -55.452       224.037        34.514
   56651.42644204          4.74          0.20       209.314       -21.822       128.101        68.107
   56651.43267061          2.92          1.61       223.439        69.150       116.405       159.085
   56651.43314554          3.46          0.99       312.390         6.238        27.470        96.297
   56651.43725706          2.75          1.92       265.104        20.522        76.267       110.516
   56651.43864633          3.18          1.08        15.966        69.856       325.797       159.942
   56651.43991889          2.93          0.43        47.389        13.112       294.887       103.169
   56651.44435601          3.13          0.28       237.444        48.484       106.540       138.437
   56651.45046610          2.91          0.26       157.850        14.065       188.241       103.985
   56651.45080807          2.76          0.80       348.798         1.871       357.429        91.954
   56651.45159373          5.30          0.24       259.297       -51.916        87.114        38.071
   56651.45326396          5.26          0.23       250.132       -24.198        96.949        65.775
   56651.45466271          2.92          0.42       318.423         8.200        29.206        98.264
   56651.45883799          3.03          0.22       238.922        32.531       110.254       122.486
   56651.46468521          2.89          0.49        48.920        29.247       302.274       119.304
   56651.46690729          4.61          0.68       342.181       -29.674         9.843        60.404
   56651.46854703          3.56          0.46        85.327        11.568       267.279       101.574
   56651.47116390          2.99          0.96       339.639        15.835        13.945       105.915
   56651.47204429          4.64          0.20       174.626       -64.170       179.279        25.752
   56651.47386807          3.16          0.31       328.504        21.293        26.066       111.367
   56651.47434536          3.29          0.57       227.542        21.359       127.208       111.301
   56651.47671959          2.91          0.75       288.373        62.925        67.374       152.953
   56651.47932295          2.94          1.63       150.242        59.004       206.202       148.927
   56651.47981961          2.69          0.77        91.510        -1.887       265.185        88.110
   56651.48246782          4.93          0.20        52.644       -29.910       305.043        60.139
   56651.48507351          2.89          0.63       207.525        49.572       151.118       139.493
   56651.49022293          5.14          0.20       201.132       -35.775       159.302        54.149
   56651.49033647          2.93          1.66       178.646        55.095       181.844       145.007
   56651.49111186          2.84          0.85       231.925        18.453       128.875       108.400
   56651.49416622          2.99          0.48        79.672         1.974       282.197        91.989
   56651.49518122          4.50          0.23        95.142       -76.022       267.413        13.972
   56651.49673204          5.48          0.24       188.581       -36.952       174.214        52.969
   56651.49892441          2.83          2.24       257.988        19.560       105.642       109.541
   56651.50581557          4.84          0.20       139.049       -18.488       227.047        71.450
   56651.50594741          3.15          0.54        95.068        34.350       270.997       124.343
   56651.50718311          2.69          1.21       169.661        80.315       196.815       170.228
   56651.51152336          2.65          6.07       297.729        -2.691        70.415        87.347
   56651.51753394          5.52          0.45        62.004       -35.671       308.354        54.367
   56651.51828677          3.08          2.28       236.758        34.397       133.879       124.348
   56651.52006495          2.94          1.57       315.055        30.626        56.211       120.686
   56651.52096816          5.46          0.29       329.159       -34.344        42.367        55.724
   56651.52167248          2.99          1.30       105.912        36.574       265.828       126.551
   56651.52297329          2.89          0.50       177.209        22.198       195.064       112.113
   56651.53487853          2.86          1.18       273.157        34.026       103.479       124.029
   56651.53604552          6.00          0.20       286.591       -52.310        90.310        37.711
   56651.53684181          3.12          1.50       308.185        -6.088        69.095        83.961
   56651.54523003          4.80          0.20       329.053       -26.977        51.238        63.090
   56651.54736498          2.95          0.63        23.236        11.363       357.837       101.440
   56651.55789126          3.48          0.51        97.161        52.580       287.603       142.571
   56651.55923622          3.03          0.43       209.348        34.012       176.047       123.936
   56651.56340252          2.77          1.37       171.258        61.211       215.583       151.125
   56651.56386634          4.81          0.22        42.140       -20.386       344.913        69.675
   56651.56670233          3.40          2.81        46.178        43.572       341.823       133.633
   56651.57001054          4.45          0.67        10.075       -11.665        19.182        78.415
   56651.57014758          4.92          0.20         1.531       -51.593        27.774        38.485
   56651.57253666          3.34          0.63       125.850         0.850       264.311        90.803
   56651.57462775          3.09          0.28       263.101        23.933       127.864       113.920
   56651.58034174          3.27          0.72       326.971        46.939        66.069       137.009
   56651.58063303          3.17          0.21       177.212        20.823       215.875       110.739
   56651.58098437          3.08          2.36       153.082        77.383       239.948       167.306
   56651.58241212          3.12          0.49        51.982         6.581       341.739        96.634
   56651.58250539          2.95          1.58       197.146        16.641       196.628       106.560
   56651.58460730          5.65          0.97       203.288       -25.287       191.224        64.639
   56651.58675178          3.03          0.38       106.766        -5.361       288.534        84.618
   56651.59013821          2.57          0.65        11.907         5.386        24.612        95.467
   56651.59317542          5.00          0.20       329.529       -25.389        68.072        64.678
   56651.60533079          4.80          0.20        79.371       -55.068       322.737        34.949
   56651.60567179          2.92          0.57       302.499        22.039        99.663       112.080
   56651.60968753          4.71          0.39       297.073       -18.399       106.486        71.635
