#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56103.76600481          3.31          0.73       219.268         6.201        60.625        96.148
   56103.77580531          2.95          2.58        58.802        42.210       224.572       132.241
   56103.78658652          5.44          0.24        96.732       -36.951       190.651        53.035
   56103.78943642          3.21          0.95        66.993        52.268       221.273       142.291
   56103.79094685          3.31          0.41        91.364        -1.691       197.538        88.302
   56103.79474727          4.48          0.42       161.296       -12.389       128.977        77.537
   56103.79717865          3.06          0.64        34.622        18.281       256.510       108.339
   56103.79849709          3.49          0.36       325.511         3.562       326.108        93.627
   56103.80533537          4.53          0.29       160.376       -71.578       133.782        18.344
   56103.80587646          2.71          0.28        75.285        60.771       218.877       150.784
   56103.81536983          4.94          0.20        27.965       -22.684       269.765        67.383
   56103.82203192          5.65          0.22       283.047       -32.424        17.016        57.598
   56103.82256735          5.19          0.20        64.361       -52.033       236.046        37.999
   56103.82945117          3.34          1.42       104.001        23.248       198.768       113.226
   56103.84447514          3.13          1.64       273.785        30.143        34.470       120.152
   56103.84818448          3.15          1.27       203.300         2.356       106.257        92.288
   56103.85139465          2.94          1.91       308.164        -0.720         2.546        89.330
   56103.85141117          2.96          0.51       273.122         3.173        37.598        93.181
   56103.85285177          5.08          0.20       174.747       -39.577       136.498        50.343
   56103.85321220          3.17          0.88        95.644        -1.330       215.735        88.659
   56103.85463586          2.83          0.33       262.368        15.187        49.532       105.181
   56103.86195669          3.39          0.33       169.638        29.318       144.886       119.245
   56103.86797251          2.97          0.76        15.479        11.306       301.217       101.378
   56103.86995458          2.93          3.41       153.478        20.255       163.929       110.187
   56103.87928547          5.13          0.20       180.780       -37.469       140.001        52.451
   56103.88212537          4.85          0.48        89.816       -41.103       232.067        48.895
   56103.88438483          4.34          0.20        89.167       -11.077       233.478        78.922
   56103.88558672          4.79          0.24        43.240       -16.847       279.838        73.209
   56103.89108596          4.22          0.74       306.638       -13.073        18.386        76.976
   56103.89242630          2.99          0.95       136.387        11.298       189.134       101.241
   56103.89295213          3.17          0.36       204.618        52.984       121.141       142.920
   56103.89540874          3.34          1.38       128.765        15.580       197.827       105.531
   56103.89798023          3.09          2.21        86.562        27.245       240.937       117.248
   56103.90335924          3.11          0.44       340.970        12.282       348.507       102.354
   56103.90503221          3.88          1.07       194.293        47.037       135.806       136.967
   56103.90569039          2.84          0.66        89.627        16.827       240.671       106.826
   56103.90591139          3.01          1.45       283.131        32.215        47.304       122.234
   56103.91016255          2.66          2.10       328.276        50.228         3.696       140.291
   56103.91080042          2.82          0.56         0.555        19.109       331.604       109.184
   56103.91362794          2.74          2.07       296.465        37.715        36.762       127.750
   56103.91666742          5.55          0.67       222.703       -42.880       111.521        47.062
   56103.91698425          2.34          1.25        17.773         1.953       316.620        92.026
   56103.92191513          3.29          0.20       257.870        15.957        78.318       105.943
   56103.92427531          2.98          1.27        96.032        44.682       240.925       134.673
   56103.92530822          3.28          0.24       202.027        59.366       135.417       149.300
   56103.92756914          2.63          0.48       316.908        30.413        21.331       120.468
   56103.92923343          2.95          0.40       113.072        48.038       225.672       138.008
   56103.93032741          4.51          0.25        99.042       -14.738       240.192        75.250
   56103.93249387          3.13          0.31       148.712        32.452       191.258       122.389
   56103.93800307          2.99          0.71       300.967        24.497        41.037       114.536
   56103.94081770          2.75          0.86        36.647        10.120       306.343       100.181
   56103.94127638          3.09          0.76        59.829        26.899       283.304       116.936
   56103.94199773          2.94          0.30       289.257        27.336        54.196       117.361
   56103.94218189          4.13          0.20       165.473       -13.919       178.022        76.006
   56103.94226244          2.70          0.45       112.093        51.589       231.343       141.561
   56103.94310920          2.64          1.18       261.088        50.572        82.819       140.561
   56103.94636106          5.23          1.06       177.378       -61.474       167.626        28.444
   56103.94647441          2.87          1.74       182.931        33.069       162.109       122.996
   56103.94729497          2.99          0.26       188.574        29.282       156.766       119.209
   56103.94746275          3.19          0.58       183.498         3.785       161.897        93.709
   56103.95072897          2.91          0.94       130.889        27.894       215.660       117.846
   56103.95331737          3.20          0.78       350.583        -3.129       356.923        86.947
   56103.96262301          2.97          1.13        91.383        39.906       259.428       129.905
   56103.96288753          2.89          0.40       102.612        45.423       248.283       135.407
   56103.96542644          3.12          2.05       148.328        59.692       203.488       149.631
   56103.97167057          3.14          0.39        61.011         2.536       293.124        92.574
   56103.97208252          4.74          0.20       272.432       -46.284        81.762        43.718
   56103.97761191          2.71          1.36       284.637        57.386        71.747       147.404
   56103.97835356          5.03          0.24       248.668       -28.667       107.833        61.304
   56103.97952190          2.82          2.04       236.594        11.050       120.381       101.008
   56103.98098120          2.86          0.34        90.777        64.970       266.567       154.970
   56103.99115938          2.79          0.64       119.387        66.628       241.639       156.594
   56103.99311384          2.99          3.84        39.922        44.517       321.909       134.574
   56103.99375816          3.12          3.02        94.820        51.599       267.200       141.594
   56103.99482910          3.25          0.38       181.622        48.927       180.872       138.855
   56103.99491576          3.02          0.39       359.504        44.825         3.021       134.897
   56103.99765328          5.28          0.20       264.510       -32.877        98.948        57.114
   56103.99930939          4.92          0.20        33.903       -27.597       330.232        62.470
   56104.00337067          2.80          0.44       202.786        11.011       162.794       100.941
   56104.01022175          4.74          0.20       325.860       -57.965        42.113        32.101
   56104.01586370          3.22          1.61       180.868        35.303       189.218       125.230
   56104.01805811          4.67          0.30       188.821       -20.280       182.054        69.644
   56104.02132788          3.44          0.20       351.761        -3.002        20.296        87.073
   56104.02428350          2.91          0.66       199.909        42.722       173.236       132.654
   56104.02799274          3.04          0.67        10.669        26.862         3.791       116.934
   56104.03115689          5.27          0.24       303.250       -42.626        72.292        47.416
   56104.03398104          2.84          0.87       336.140        14.728        40.492       104.794
   56104.03561082          3.26          0.99       188.513        11.148       188.703       101.074
   56104.03614709          5.05          0.30       140.947       -34.639       236.500        55.302
   56104.04153965          2.63          1.46       226.336        51.538       153.079       141.488
   56104.04692374          2.88          0.31       260.571        50.236       120.807       140.222
   56104.05331566          3.03          0.20         1.200        -2.212        22.406        87.863
   56104.05549365          2.88          0.56       103.323        -1.634       281.077        88.352
   56104.05853940          2.92          0.51       204.642        -3.767       180.846        86.164
   56104.05855087          4.81          0.20       110.075       -55.612       275.534        34.364
   56104.06530906          5.16          0.20       149.216       -66.600       238.822        23.333
   56104.07438878          4.73          0.20        38.192       -30.111       353.050        59.952
   56104.07540391          2.43          1.42       225.848        19.402       165.745       109.349
   56104.07683453          5.10          0.28        96.000       -68.850       296.303        21.146
   56104.07750344          2.99          3.40        46.421        26.655       345.895       116.707
   56104.08089715          5.18          0.21        84.563       -63.669       309.160        26.343
   56104.08382421          2.84          0.35       180.926        -2.880       213.693        87.046
   56104.08435005          3.14          0.30       234.890        65.987       160.039       155.945
   56104.08460810          4.66          0.22       262.542       -70.309       132.141        19.677
   56104.08767056          2.90          0.54        47.879        43.025       348.085       133.075
   56104.08800495          2.94          1.41       257.866        61.326       138.382       151.308
   56104.09217765          3.58          0.38       272.693        16.456       124.958       106.456
   56104.09416429          2.66          1.31        46.946        28.280       351.383       118.331
   56104.09448918          2.92          0.86        29.570         4.953         8.899        95.019
   56104.09605168          2.95          0.71       267.088        22.257       131.969       112.249
   56104.09918215          2.59          0.69       331.551        48.454        68.651       138.513
   56104.09925623          5.11          0.25        95.537       -50.111       304.750        39.886
   56104.10031497          3.03          1.58       334.219         8.465        66.356        98.529
   56104.10813166          3.05          1.13       145.169        35.844       258.196       125.789
   56104.10964700          3.03          0.23       144.954        14.797       258.979       104.741
   56104.11339700          3.42          2.75        82.380        46.236       322.848       136.249
   56104.11381912          3.02          0.63       266.526         9.256       138.928        99.248
   56104.11467965          2.96          0.29         6.493        -0.408        39.265        89.665
   56104.11564291          2.97          1.73       228.160        78.447       178.177       168.399
   56104.12273876          2.96          1.02       252.301         6.465       156.368        96.440
   56104.12678743          2.93          0.27       305.179        -5.912       104.938        84.126
   56104.12956185          2.86          0.80        79.856         2.106       331.277        92.123
   56104.13014590          5.04          0.51        59.040       -26.251       352.335        63.792
   56104.13272618          2.73          0.22        84.220        24.327       328.026       114.338
   56104.13294214          2.40          0.77         1.696        -2.318        50.653        87.754
   56104.13315541          4.01          0.20        32.701       -12.448        19.736        77.616
   56104.13613706          2.81          0.25       339.453        71.184        74.129       161.245
   56104.13797669          2.99          5.09       323.165        81.385        91.286       171.436
   56104.14083855          4.45          0.35       283.523       -69.411       131.473        20.603
   56104.14110806          2.60          0.58       300.299        52.496       115.074       142.527
   56104.14656972          4.79          0.48       222.192       -19.788       195.057        70.155
   56104.14776061          3.73          0.90       306.271        55.532       111.508       145.569
   56104.15504275          2.73          0.43        40.917        23.417        19.396       113.473
   56104.16412956          6.04          0.20       221.141       -54.981       202.399        34.959
   56104.16619678          5.27          0.41        89.983       -58.111       334.496        31.894
   56104.16946815          4.59          0.47       189.079       -81.028       236.408         8.895
   56104.17329194          2.85          0.50       165.817        20.704       261.092       110.638
   56104.17336874          2.95          2.83       316.690        62.686       110.344       152.731
   56104.18423451          5.13          0.25       103.506       -33.976       327.414        56.011
   56104.18521380          2.84          0.83         8.408        33.979        62.808       124.047
   56104.18680161          3.02          0.38       205.536         6.539       226.257        96.475
   56104.19637674          5.37          0.50        80.674       -22.839       354.610        67.178
   56104.19930728          5.16          0.30       108.426       -33.821       327.933        56.160
   56104.20634911          2.73          1.47       274.997        55.839       163.945       145.841
   56104.20691699          2.82          1.25       340.883         0.855        98.169        90.919
   56104.21080481          2.58          0.42        54.392        30.143        26.039       120.186
   56104.21132551          2.80          0.56       323.702        18.446       116.955       108.499
   56104.21370765          3.08          0.49        10.747        70.047        70.735       160.111
   56104.21413610          2.94          0.98       187.242        30.634       254.420       120.568
   56104.22112242          2.97          0.56        93.446         6.473       350.734        96.473
   56104.22285699          4.99          0.20        96.668       -28.952       348.185        61.043
   56104.22342273          3.20          0.46       197.541        10.739       247.473       100.673
   56104.22650138          2.79          0.60        27.420        33.056        58.688       123.117
   56104.22734704          2.76          0.62       263.091         6.863       183.340        96.851
   56104.23019846          4.72          0.20        48.287       -18.956        39.192        71.094
   56104.23559204          2.88          0.51        78.699        26.065        10.680       116.081
   56104.23597311          3.05          1.15        80.629        11.064         8.907       101.079
   56104.24454447          3.24          0.35       355.439         0.976        97.198        91.044
   56104.24534000          2.81          0.65       231.474        39.854       221.487       129.811
   56104.24746560          2.74          0.58       131.289        -2.513       322.409        87.445
   56104.24791806          2.85          0.78       301.693        46.121       152.217       136.153
   56104.24869507          3.41          0.48       306.195        67.879       148.068       157.914
   56104.25060069          5.46          0.20       209.120       -55.985       245.654        33.950
   56104.25171199          3.34          0.21       352.921        -7.803       102.300        82.265
   56104.25590779          2.64          1.12       240.787        34.183       215.985       124.149
   56104.25726083          3.10          0.68       333.153        34.378       124.094       124.434
   56104.25757087          3.04          0.24       243.236         1.482       214.100        91.449
   56104.25914138          3.14          0.22       344.198        43.371       113.726       133.432
   56104.26125047          4.37          0.20       129.932       -16.811       328.757        73.147
   56104.26324424          2.77          0.47       287.818        16.413       171.583       106.431
   56104.26405669          3.07          0.55         8.619        11.766        91.060       101.833
   56104.26887204          3.55          0.88       183.316        -0.857       278.103        89.076
   56104.27438356          4.18          0.20        78.578        57.028        24.739       147.043
   56104.27617446          3.38          0.28       316.538        16.673       147.527       106.720
   56104.27945487          3.06          2.19       347.276        77.097       118.032       167.157
   56104.28135167          3.17          0.27        74.001        19.261        31.906       109.281
   56104.28155632          2.87          0.56       293.678        -1.253       172.313        88.771
   56104.28648704          3.15          1.95        27.965         4.733        79.813        94.794
   56104.28655524          2.93          0.48       178.848        32.730       288.953       122.666
   56104.28726259          3.77          0.20       267.206        -8.418       200.836        81.576
   56104.29318257          5.10          0.20        27.617       -67.806        82.654        22.260
   56104.29566765          5.24          0.32       345.663       -45.675       125.407        44.394
   56104.30087624          3.22          0.46        71.669        25.830        41.278       115.853
   56104.30431929          4.12          0.20       264.599        -8.373       209.600        81.619
   56104.30977581          2.87          0.89        40.778        59.629        75.341       149.677
   56104.31161391          3.06          3.56       178.976        24.754       297.871       114.690
   56104.31243249          4.48          0.20        48.838       -17.779        68.325        72.268
   56104.31430153          2.83          0.56        99.915         5.233        17.903        95.223
   56104.31604841          4.31          0.41       183.884         4.487       294.565        94.421
   56104.31834499          3.40          1.92       304.030        49.446       175.306       139.479
   56104.32201454          2.68          1.28        48.773         4.422        71.830        94.467
   56104.32387966          3.34          4.78       154.579        16.284       326.691       106.227
   56104.32583544          3.15          0.63       331.020        70.773       151.049       160.826
   56104.32924981          2.73          1.09       200.947         1.525       282.267        91.463
   56104.33518466          2.93          1.53       299.975        60.747       185.475       150.777
   56104.34001630          4.24          0.20        12.713       -18.527       114.393        71.539
   56104.34081669          3.13          0.23        35.132         8.791        92.254        98.845
   56104.34212800          3.03          1.78       228.259        -2.454       259.598        87.501
   56104.35028743          2.98          1.09       312.348        74.433       178.621       164.474
   56104.35808556          2.85          0.44       339.261        16.048       154.367       106.109
   56104.36090972          2.97          0.71       199.260        16.016       295.388       105.955
   56104.37176432          3.09          0.75       140.912        52.969       357.601       142.921
   56104.37520205          2.90          0.33       284.065        59.229       215.834       149.245
   56104.38148631          3.49          0.43       273.102         4.678       228.969        94.682
   56104.38487978          2.86          0.79       234.766        -1.047       268.524        88.916
   56104.39179934          3.02          3.42        39.686        27.092       106.090       117.140
   56104.39449457          2.69          1.48       171.911        31.372       334.852       121.310
   56104.39461677          2.84          1.24       206.954         0.521       299.855        90.463
   56104.39752772          2.97          0.37       149.961         2.892       357.903        92.835
   56104.39763608          3.10          0.23       326.870        -0.788       181.027        89.268
   56104.39872722          4.70          0.22        68.434       -66.025        80.011        24.001
   56104.41178410          2.89          0.42        74.891        10.060        78.111       100.076
   56104.41376407          3.19          2.26       198.673        57.784       315.082       147.727
   56104.41924944          3.27          3.12         5.997        48.619       149.696       138.680
   56104.42533053          2.72          0.45        50.831        11.761       107.061       101.801
   56104.42624691          2.83          1.31         5.532        11.324       152.695       101.388
   56104.42807134          5.27          0.55       186.401       -38.855       332.479        51.076
   56104.43737351          3.57          0.28       140.317        -7.267        21.937        82.681
   56104.43929726          3.03          0.59       329.767        33.912       193.190       123.967
   56104.44414081          2.81          0.74       240.900        36.379       283.826       126.351
   56104.44700444          3.26          2.04       320.738        48.834       205.023       138.884
   56104.45271045          2.72          1.04       161.099        32.556         6.673       122.495
   56104.45394745          2.76          1.57        93.950        37.277        74.235       127.270
   56104.46053456          3.18          1.49       149.286        27.144        21.308       117.088
   56104.46238928          2.88          0.81       140.907         5.330        30.369        95.277
   56104.46893684          2.92          1.31       291.786        16.913       241.865       106.940
   56104.46900771          2.93          0.87       350.654        43.675       183.017       133.737
   56104.47316809          4.05          0.25       106.339        -9.289        68.843        80.689
   56104.47756045          4.54          0.20       185.035       -10.926       351.716        79.008
   56104.47871670          3.10          0.55       205.078        42.573       332.118       132.518
   56104.48089080          2.78          0.46        99.939        50.335        77.946       140.321
   56104.48410069          2.86          1.09       124.882        47.690        54.181       137.651
   56104.48718503          2.96          0.88       213.092        33.657       327.158       123.607
   56104.48852084          5.18          0.26       234.329       -50.813       306.304        39.148
   56104.48944190          3.03          0.72       203.656         0.333       337.384        90.274
   56104.49489935          5.47          0.20        88.356       -26.251        94.695        63.747
   56104.49532422          2.78          0.57       178.420        27.690         4.746       117.626
   56104.49646902          2.97          1.00       347.021        13.976       196.558       104.041
   56104.49666726          4.35          0.20         7.462       -13.693       176.191        76.374
   56104.49878853          5.03          0.26        45.720       -21.387       138.719        68.658
   56104.49937300          3.06          3.64        42.040        71.317       142.456       161.359
   56104.50120601          2.76          0.66       350.492        63.590       194.806       153.652
   56104.50376795          5.47          0.29       103.272       -28.766        82.982        61.214
   56104.51689433          3.24          0.68         6.285        -1.517       184.667        88.549
   56104.51761568          5.92          0.20       306.397       -28.076       244.782        61.969
   56104.51963720          4.71          0.20        47.965       -28.203       144.009        61.840
   56104.52298010          3.09          0.44       242.125        56.319       311.106       146.295
   56104.52525473          3.29          0.54       218.859        -1.408       335.105        88.543
   56104.53103920          2.80          1.75       240.843        37.320       315.256       127.294
   56104.53182273          2.94          0.54       351.075        45.444       205.268       135.508
   56104.53389889          2.71          0.32       325.207         1.987       231.880        92.046
   56104.53932579          3.20          1.21       211.723        13.252       347.333       103.199
   56104.54223660          4.86          0.20       123.830       -20.975        76.295        68.982
   56104.54907874          5.06          0.20       314.267       -35.788       248.265        54.265
   56104.54963559          2.45          4.57       228.574        58.180       334.277       148.143
   56104.56009909          5.53          0.20       157.895       -44.008        48.676        45.923
   56104.56442443          2.74          0.90        39.468        11.520       168.635       101.568
   56104.57064132          3.19          0.53        18.594        27.399       191.746       117.460
   56104.58089876          2.95          0.60        97.273        39.969       116.734       129.955
   56104.58114788          3.47          3.83       289.664        76.417       284.718       166.445
   56104.58301294          2.97          0.70       239.184         1.492       335.632        91.462
   56104.58762424          2.65          2.18       195.481        47.657        21.028       137.596
   56104.58821334          2.98          1.43       190.528        38.956        26.183       128.893
   56104.58961825          5.28          0.30       273.847       -46.355       303.277        43.657
   56104.59312110          4.72          0.20       171.839       -25.151        46.632        64.778
   56104.59379352          2.92          0.68       293.493         1.004       285.213        91.038
   56104.59613965          5.53          0.21       205.568       -45.274        13.951        44.663
   56104.59765485          3.06          4.82        39.185        41.081       180.881       131.128
   56104.60407252          2.56          0.46         7.771         2.454       214.650        92.522
   56104.60444788          2.79          0.67       333.794         9.098       248.764        99.162
   56104.60963799          3.02          0.53        38.872        11.198       185.552       101.247
   56104.60976108          3.27          0.62       131.502        44.284        92.933       134.235
   56104.61043030          4.91          0.20       180.274       -69.707        44.425        20.218
   56104.62606038          3.30          0.37       168.337        48.593        62.016       138.527
   56104.63255890          2.94          0.66        43.079        10.364       189.620       100.410
   56104.63935669          3.29          0.22       303.209        13.349       291.957       103.393
   56104.63975856          4.22          0.20        19.945       -15.958       215.369        74.108
   56104.64128844          4.56          0.20        88.210       -13.950       147.669        76.046
   56104.64279051          2.56          0.54       236.183        37.763         0.257       127.732
   56104.64312493          2.92          4.77       116.608        34.653       119.875       124.617
   56104.64394294          4.99          0.20       248.627       -28.921       348.143        61.059
   56104.64734240          2.76          0.87        69.560        14.983       168.468       105.000
   56104.65211990          2.77          2.48       223.474        34.385        16.324       124.341
   56104.65345021          3.16          0.74        58.736        16.635       181.495       106.666
   56104.65379028          2.94          0.53        38.657         1.257       201.714        91.309
   56104.65800652          5.59          0.20        26.262       -58.510       215.695        31.555
   56104.66414818          2.97          0.22       340.084         1.072       264.021        91.142
   56104.66415620          4.07          1.42       112.070       -11.107       132.059        78.860
   56104.66425830          2.02          1.41        51.826        25.309       192.297       115.347
   56104.66503646          4.75          0.20        88.664       -20.632       155.797        69.363
   56104.66827837          2.77          0.34       313.814        50.206       291.834       140.258
   56104.67640471          3.01          1.18        35.936         8.662       212.592        98.715
   56104.68229454          2.91          1.23       268.585         1.021       342.069        91.026
   56104.68497620          4.98          0.30       247.470       -26.447         4.117        63.531
   56104.68717679          4.68          0.26       285.901       -19.711       326.490        70.316
   56104.69084100          3.02          0.92        30.884        36.097       222.831       126.153
   56104.69622022          2.91          0.71         0.444        62.150       255.226       152.218
   56104.69765412          3.00          0.72        83.937        -1.584       172.273        88.418
   56104.69963882          4.58          0.20       280.171       -59.609       336.618        30.411
   56104.70003559          3.69          0.26        23.684        -8.561       233.386        81.503
   56104.70267367          2.83          1.19       267.831        39.366       350.236       129.371
   56104.70454969          4.67          0.29        44.723       -79.783       214.298        10.268
   56104.71312084          3.48          0.33       282.833        -8.137       338.937        81.886
   56104.71791620          2.81          4.07       195.240        57.729        68.316       147.665
   56104.72115994          2.66          0.76        54.850        16.584       209.824       106.620
   56104.72238931          3.02          0.64       163.228        46.621       101.891       136.553
   56104.72275245          4.89          0.20        16.718       -24.238       248.559        65.833
   56104.72416560          3.07          0.56       100.750        13.020       165.013       103.000
   56104.72884433          2.79          1.46        92.189        40.116       175.219       130.107
   56104.73150503          3.08          1.15        43.467        85.733       224.254       175.778
   56104.73954458          3.14          0.57       175.025        40.175        96.301       130.104
   56104.74001785          3.66          0.39       198.049         8.335        73.450        98.268
   56104.74603851          2.62          1.11       133.704        51.181       139.911       141.128
   56104.75034922          2.79          0.74       335.670        18.233       299.561       108.302
   56104.75923336          2.83          0.44       200.515        46.994        77.948       136.931
   56104.76578190          5.47          1.15       140.837       -31.410       139.990        58.526
   56104.76642508          3.12          0.20        33.359        42.419       247.631       132.475
   56104.76812737          3.32          0.62       109.528        22.772       172.092       112.743
   56104.77283800          3.06          1.59       266.829        14.059        16.527       104.061
   56104.77361817          3.18          0.93       307.506        66.364       336.236       156.412
   56104.77515134          2.72          0.72       136.864         9.012       147.311        98.955
   56104.78002406          2.79          0.79        61.969        19.504       223.949       109.534
   56104.78510863          2.96          0.99        61.682        27.168       226.061       117.198
   56104.78742113          4.47          0.24       321.069        -7.610       327.529        82.452
   56104.79259050          2.92          0.31       133.759         4.621       156.715        94.566
   56104.79283545          2.93          1.54       288.862         8.548         1.706        98.577
   56104.79288053          2.86          1.44       127.638        16.065       162.929       106.016
   56104.79325641          3.02          0.43       338.311        34.617       312.416       124.686
   56104.79777788          2.86          0.27       128.652        42.691       163.649       132.642
   56104.79944098          3.16          5.95       292.727        57.765         0.317       147.798
   56104.80131024          3.08          0.40        31.562        14.546       262.050       104.607
   56104.80176950          5.46          0.29       114.107       -59.614       179.805        30.349
   56104.80561797          2.70          0.60       346.080         5.276       309.095        95.351
   56104.80634721          3.01          1.18       121.679        54.042       173.683       144.000
   56104.80883799          2.80          1.14       201.882        21.518        94.468       111.451
   56104.81092310          2.88          0.67       127.074        57.257       169.936       147.210
   56104.81204140          3.00          0.59       102.194         6.698       195.298        96.678
   56104.81452110          3.17          0.32        47.883         1.342       250.510        91.389
   56104.82187757          3.33          0.51       214.775        29.982        86.295       119.925
   56104.82308440          1.80          1.14       106.870         1.446       194.615        91.420
   56104.82535564          2.90          3.08       248.799        51.902        53.587       141.880
   56104.82942689          3.62          0.63       181.407        -1.810       122.364        88.114
   56104.83376060          5.23          0.92       112.540       -61.673       192.934        28.293
   56104.83379635          5.23          0.20        36.010       -45.879       269.392        44.184
   56104.83453201          3.23          0.41       132.926        47.991       172.636       137.939
   56104.83866735          5.08          0.20       174.599       -54.120       132.515        35.799
   56104.84121752          3.37          2.23        70.593        60.673       237.314       150.693
   56104.84190847          2.84          0.61        53.835        19.060       254.424       109.102
   56104.84284881          4.09          0.20       115.449       -16.441       193.193        73.523
   56104.84573586          3.37          0.92       189.561        19.407       120.102       109.335
   56104.84959620          3.17          0.37       230.313        -1.850        80.733        88.103
   56104.84993811          3.01          0.42       109.448        -0.010       201.733        89.962
   56104.86231986          3.08          0.58       169.206        30.840       146.434       120.767
   56104.86632925          2.93          3.22        23.976        48.093       293.081       138.158
   56104.86857788          3.22          0.23        22.960        10.304       294.939       100.373
   56104.86976152          5.42          2.33        58.923       -57.743       259.523        32.297
   56104.87316216          1.90          0.58       151.211        36.672       168.325       126.607
   56104.87586795          2.78          4.08       246.670        19.584        73.886       109.557
   56104.87876670          3.21          0.20       222.007        27.376        99.598       117.323
   56104.88031648          5.33          0.28         6.040       -58.117       316.119        31.964
   56104.88072170          4.63          0.34        57.060       -77.438       265.541        12.606
   56104.88602911          2.85          0.54       222.208        36.317       102.031       126.265
   56104.88748287          2.74          0.63        52.426        21.943       272.281       111.987
   56104.88751035          2.89          0.85       127.539        31.349       197.168       121.302
   56104.88803148          3.03          0.20        21.639         2.517       303.287        92.588
   56104.89068633          3.22          1.16       136.630        20.173       189.240       110.117
   56104.89290719          3.20          0.55       314.601         4.940        12.086        94.995
   56104.89332671          2.85          0.22       157.380        47.716       169.431       137.648
   56104.89403225          4.57          0.20       265.195       -32.596        61.842        57.399
   56104.89744985          2.92          0.35       128.762         3.040       199.566        92.991
   56104.89749345          3.10          0.93        42.771        15.897       285.559       105.951
   56104.90431081          3.18          5.12       184.333        40.665       146.476       130.592
   56104.90961611          4.59          0.27       136.349       -34.617       196.410        55.325
   56104.91574215          4.12          0.53        83.721        -8.137       251.225        81.870
   56104.91979170          2.83          1.02       196.071         1.065       140.320        90.992
   56104.92086587          3.05          1.40       202.489        26.900       134.303       116.832
   56104.92282462          3.08          0.35       259.937        45.410        77.618       135.399
   56104.92465887          5.61          0.20       182.302       -35.169       155.844        54.751
   56104.92950516          2.90          0.52        30.788        55.244       309.057       145.306
   56104.93650580          4.77          0.26       101.500       -19.961       240.958        70.023
   56104.93774106          2.74          0.61       111.037        63.256       231.704       153.230
   56104.94335281          4.87          0.20       171.984       -63.397       172.937        26.522
   56104.94381780          3.20          0.53       312.558        16.493        32.518       106.544
   56104.94885516          5.92          1.90       349.793       -30.200       357.081        59.878
   56104.94966119          3.31          0.83       237.264        18.973       109.928       108.933
   56104.95277571          2.97          0.39        61.710        11.893       286.578       101.929
   56104.95467056          3.06          0.47       232.722        25.701       116.285       115.656
   56104.95530985          4.17          0.67        71.585       -10.567       277.646        79.458
   56104.95678490          2.83          0.60       258.945         6.729        90.804        96.714
   56104.95956538          3.26          1.59        13.339        24.684       337.403       114.756
   56104.96830003          4.20          1.96       160.287        66.622       193.560       156.555
   56104.96846144          3.47          1.83        81.337        23.395       272.597       113.407
   56104.96962089          2.19          0.74        68.522         8.501       285.851        98.529
   56104.96962461          3.08          1.84       173.584         4.524       180.797        94.449
   56104.97542270          3.11          0.22       351.899        30.537         4.580       120.610
   56104.97710486          3.00          0.24       271.011        36.342        86.119       126.343
   56104.97825500          5.35          0.27        18.534       -52.649       338.994        37.429
   56104.97846612          3.10          0.27       180.972        37.392       176.601       127.319
   56104.98181193          4.75          0.28        66.234       -16.498       292.572        73.535
   56104.98306816          3.77          0.25        14.805         9.288       344.426        99.361
   56104.98585382          2.94          0.45       278.230        20.348        82.031       110.358
   56104.98598078          4.21          0.29       241.581        -7.710       118.690        82.253
   56104.98619192          3.04          0.52       149.789         5.261       210.572        95.196
   56104.98625212          2.96          0.74       276.914        23.237        83.495       113.245
   56104.99015463          2.93          0.37        85.863        50.082       275.846       140.089
   56104.99114384          3.13          0.45       108.136         6.455       254.010        96.433
   56104.99245389          5.32          0.55        42.161       -51.879       320.530        38.182
   56104.99461360          4.82          0.22        53.590       -30.323       309.851        59.725
   56104.99511983          3.12          0.69       297.358         7.835        66.230        97.868
   56104.99796030          2.97          1.15       152.432        15.787       212.170       105.722
   56105.00019924          2.67          1.32       139.815         6.242       225.601        96.186
   56105.00163979          3.10          0.24        86.225        40.674       279.654       130.681
   56105.00351381          3.10          0.28       335.003        13.101        31.616       103.168
   56105.00487951          4.91          0.20        97.046       -22.988       270.099        67.005
   56105.00572347          5.06          0.20       100.006       -46.331       267.492        43.658
   56105.00616287          3.32          0.41       143.654        36.849       223.886       126.792
   56105.00695670          5.16          0.20       191.856       -52.570       175.982        37.351
   56105.01044375          2.75          0.83       293.646        26.160        75.498       116.188
   56105.01874567          3.06          1.64       205.377        85.082       167.061       175.018
   56105.02109140          2.89          1.59       104.972        52.379       267.901       142.362
   56105.02204016          4.68          0.35       312.696       -40.996        60.550        49.056
   56105.02312360          2.81          3.94       111.025        62.568       262.542       152.545
   56105.02388083          3.41          0.33       102.058        51.678       271.823       141.665
   56105.02435484          3.12          1.26        94.639        15.666       279.482       105.662
   56105.02607623          4.88          0.29       315.142       -27.428        59.583        62.625
   56105.02958836          2.91          2.70       145.787        55.533       230.181       145.476
   56105.03490378          3.21          0.52        33.909        37.905       344.009       127.966
   56105.03542608          2.77          0.69       302.319         2.550        75.813        92.588
   56105.03547625          2.50          2.09       198.615        27.027       179.547       116.958
   56105.03561543          3.46          1.95       269.810        42.751       108.454       132.748
   56105.04019177          2.94          0.20        48.835        34.406       330.986       124.455
